Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,653026,-,-,-,59.89,10.74,1,2,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,
2019,4,6,8,30,66,0,66,N/A
2019,4,6,9,30,96,0,96,N/A
2019,4,6,10,30,124,0,124,N/A
2019,4,6,11,30,171,2,173,N/A
2019,4,6,12,30,170,2,172,N/A
2019,4,6,13,30,178,535,485,N/A
2019,4,6,14,30,186,536,464,N/A
2019,4,6,15,30,158,494,373,N/A
2019,4,6,16,30,126,410,261,N/A
2019,4,6,17,30,83,280,141,N/A
2019,4,6,18,30,29,94,36,N/A
2019,4,6,19,30,0,0,0,N/A
2019,4,6,20,30,0,0,0,N/A
2019,4,6,21,30,0,0,0,N/A
2019,4,6,22,30,0,0,0,N/A
2019,4,6,23,30,0,0,0,N/A
2019,4,7,0,30,0,0,0,N/A
2019,4,7,1,30,0,0,0,N/A
2019,4,7,2,30,0,0,0,N/A
2019,4,7,3,30,0,0,0,N/A
2019,4,7,4,30,0,0,0,N/A
2019,4,7,5,30,0,0,0,N/A
2019,4,7,6,30,39,392,89,N/A
2019,4,7,7,30,59,629,219,N/A
2019,4,7,8,30,71,753,351,N/A
2019,4,7,9,30,80,820,467,N/A
2019,4,7,10,30,85,863,556,N/A
2019,4,7,11,30,213,18,223,N/A
2019,4,7,12,30,240,374,465,N/A
2019,4,7,13,30,251,264,404,N/A
2019,4,7,14,30,161,2,162,N/A
2019,4,7,15,30,35,0,35,N/A
2019,4,7,16,30,78,669,301,N/A
2019,4,7,17,30,57,536,170,N/A
2019,4,7,18,30,29,293,53,N/A
2019,4,7,19,30,0,0,0,N/A
2019,4,7,20,30,0,0,0,N/A
2019,4,7,21,30,0,0,0,N/A
2019,4,7,22,30,0,0,0,N/A
2019,4,7,23,30,0,0,0,N/A
2019,4,8,0,30,0,0,0,N/A
2019,4,8,1,30,0,0,0,N/A
2019,4,8,2,30,0,0,0,N/A
2019,4,8,3,30,0,0,0,N/A
2019,4,8,4,30,0,0,0,N/A
2019,4,8,5,30,0,0,0,N/A
2019,4,8,6,30,42,398,95,N/A
2019,4,8,7,30,65,620,226,N/A
2019,4,8,8,30,78,746,360,N/A
2019,4,8,9,30,84,824,478,N/A
2019,4,8,10,30,85,890,576,N/A
2019,4,8,11,30,84,919,632,N/A
2019,4,8,12,30,82,931,647,N/A
2019,4,8,13,30,79,927,620,N/A
2019,4,8,14,30,75,904,553,N/A
2019,4,8,15,30,70,858,452,N/A
2019,4,8,16,30,62,779,326,N/A
2019,4,8,17,30,49,643,188,N/A
2019,4,8,18,30,28,381,62,N/A
2019,4,8,19,30,0,0,0,N/A
2019,4,8,20,30,0,0,0,N/A
2019,4,8,21,30,0,0,0,N/A
2019,4,8,22,30,0,0,0,N/A
2019,4,8,23,30,0,0,0,N/A
2019,4,9,0,30,0,0,0,N/A
2019,4,9,1,30,0,0,0,N/A
2019,4,9,2,30,0,0,0,N/A
2019,4,9,3,30,0,0,0,N/A
2019,4,9,4,30,0,0,0,N/A
2019,4,9,5,30,0,0,0,N/A
2019,4,9,6,30,37,520,109,N/A
2019,4,9,7,30,54,712,244,N/A
2019,4,9,8,30,65,816,379,N/A
2019,4,9,9,30,73,879,497,N/A
2019,4,9,10,30,77,916,587,N/A
2019,4,9,11,30,79,935,641,N/A
2019,4,9,12,30,80,939,654,N/A
2019,4,9,13,30,80,926,625,N/A
2019,4,9,14,30,76,893,552,N/A
2019,4,9,15,30,70,851,452,N/A
2019,4,9,16,30,60,780,328,N/A
2019,4,9,17,30,48,649,192,N/A
2019,4,9,18,30,28,395,65,N/A
2019,4,9,19,30,0,0,0,N/A
2019,4,9,20,30,0,0,0,N/A
2019,4,9,21,30,0,0,0,N/A
2019,4,9,22,30,0,0,0,N/A
2019,4,9,23,30,0,0,0,N/A
2019,4,10,0,30,0,0,0,N/A
2019,4,10,1,30,0,0,0,N/A
2019,4,10,2,30,0,0,0,N/A
2019,4,10,3,30,0,0,0,N/A
2019,4,10,4,30,0,0,0,N/A
2019,4,10,5,30,10,34,11,N/A
2019,4,10,6,30,14,0,14,N/A
2019,4,10,7,30,32,0,32,N/A
2019,4,10,8,30,160,135,213,N/A
2019,4,10,9,30,113,741,475,N/A
2019,4,10,10,30,102,835,572,N/A
2019,4,10,11,30,106,857,625,N/A
2019,4,10,12,30,105,865,639,N/A
2019,4,10,13,30,100,862,612,N/A
2019,4,10,14,30,96,835,545,N/A
2019,4,10,15,30,86,793,446,N/A
2019,4,10,16,30,75,710,322,N/A
2019,4,10,17,30,58,579,189,N/A
2019,4,10,18,30,32,340,66,N/A
2019,4,10,19,30,0,0,0,N/A
2019,4,10,20,30,0,0,0,N/A
2019,4,10,21,30,0,0,0,N/A
2019,4,10,22,30,0,0,0,N/A
2019,4,10,23,30,0,0,0,N/A
2019,4,11,0,30,0,0,0,N/A
2019,4,11,1,30,0,0,0,N/A
2019,4,11,2,30,0,0,0,N/A
2019,4,11,3,30,0,0,0,N/A
2019,4,11,4,30,0,0,0,N/A
2019,4,11,5,30,2,100,5,N/A
2019,4,11,6,30,41,0,41,N/A
2019,4,11,7,30,67,637,244,N/A
2019,4,11,8,30,83,742,376,N/A
2019,4,11,9,30,208,228,320,N/A
2019,4,11,10,30,242,67,280,N/A
2019,4,11,11,30,274,216,406,N/A
2019,4,11,12,30,107,864,644,N/A
2019,4,11,13,30,97,874,620,N/A
2019,4,11,14,30,94,845,553,N/A
2019,4,11,15,30,85,800,453,N/A
2019,4,11,16,30,75,717,328,N/A
2019,4,11,17,30,58,587,194,N/A
2019,4,11,18,30,33,355,70,N/A
2019,4,11,19,30,0,0,0,N/A
2019,4,11,20,30,0,0,0,N/A
2019,4,11,21,30,0,0,0,N/A
2019,4,11,22,30,0,0,0,N/A
2019,4,11,23,30,0,0,0,N/A
2019,4,12,0,30,0,0,0,N/A
2019,4,12,1,30,0,0,0,N/A
2019,4,12,2,30,0,0,0,N/A
2019,4,12,3,30,0,0,0,N/A
2019,4,12,4,30,0,0,0,N/A
2019,4,12,5,30,8,54,9,N/A
2019,4,12,6,30,42,517,123,N/A
2019,4,12,7,30,59,707,260,N/A
2019,4,12,8,30,71,797,391,N/A
2019,4,12,9,30,79,856,507,N/A
2019,4,12,10,30,82,899,598,N/A
2019,4,12,11,30,85,917,650,N/A
2019,4,12,12,30,85,923,663,N/A
2019,4,12,13,30,82,918,636,N/A
2019,4,12,14,30,78,888,565,N/A
2019,4,12,15,30,72,845,464,N/A
2019,4,12,16,30,64,773,340,N/A
2019,4,12,17,30,51,649,204,N/A
2019,4,12,18,30,32,421,77,N/A
2019,4,12,19,30,0,0,0,N/A
2019,4,12,20,30,0,0,0,N/A
2019,4,12,21,30,0,0,0,N/A
2019,4,12,22,30,0,0,0,N/A
2019,4,12,23,30,0,0,0,N/A
2019,4,13,0,30,0,0,0,N/A
2019,4,13,1,30,0,0,0,N/A
2019,4,13,2,30,0,0,0,N/A
2019,4,13,3,30,0,0,0,N/A
2019,4,13,4,30,0,0,0,N/A
2019,4,13,5,30,11,0,11,N/A
2019,4,13,6,30,42,531,128,N/A
2019,4,13,7,30,58,706,263,N/A
2019,4,13,8,30,68,806,396,N/A
2019,4,13,9,30,76,864,512,N/A
2019,4,13,10,30,84,888,598,N/A
2019,4,13,11,30,86,908,651,N/A
2019,4,13,12,30,86,914,663,N/A
2019,4,13,13,30,89,893,632,N/A
2019,4,13,14,30,85,870,565,N/A
2019,4,13,15,30,78,828,465,N/A
2019,4,13,16,30,68,756,342,N/A
2019,4,13,17,30,54,634,207,N/A
2019,4,13,18,30,33,412,80,N/A
2019,4,13,19,30,0,0,0,N/A
2019,4,13,20,30,0,0,0,N/A
2019,4,13,21,30,0,0,0,N/A
2019,4,13,22,30,0,0,0,N/A
2019,4,13,23,30,0,0,0,N/A
2019,4,14,0,30,0,0,0,N/A
2019,4,14,1,30,0,0,0,N/A
2019,4,14,2,30,0,0,0,N/A
2019,4,14,3,30,0,0,0,N/A
2019,4,14,4,30,0,0,0,N/A
2019,4,14,5,30,17,186,25,N/A
2019,4,14,6,30,45,518,132,N/A
2019,4,14,7,30,62,697,267,N/A
2019,4,14,8,30,71,799,401,N/A
2019,4,14,9,30,79,858,517,N/A
2019,4,14,10,30,83,896,606,N/A
2019,4,14,11,30,85,915,658,N/A
2019,4,14,12,30,85,920,671,N/A
2019,4,14,13,30,82,915,643,N/A
2019,4,14,14,30,78,892,575,N/A
2019,4,14,15,30,73,850,475,N/A
2019,4,14,16,30,64,780,350,N/A
2019,4,14,17,30,52,664,214,N/A
2019,4,14,18,30,33,451,86,N/A
2019,4,14,19,30,0,0,0,N/A
2019,4,14,20,30,0,0,0,N/A
2019,4,14,21,30,0,0,0,N/A
2019,4,14,22,30,0,0,0,N/A
2019,4,14,23,30,0,0,0,N/A
2019,4,15,0,30,0,0,0,N/A
2019,4,15,1,30,0,0,0,N/A
2019,4,15,2,30,0,0,0,N/A
2019,4,15,3,30,0,0,0,N/A
2019,4,15,4,30,0,0,0,N/A
2019,4,15,5,30,15,0,15,N/A
2019,4,15,6,30,62,106,81,N/A
2019,4,15,7,30,61,700,272,N/A
2019,4,15,8,30,72,799,405,N/A
2019,4,15,9,30,207,302,363,N/A
2019,4,15,10,30,79,904,611,N/A
2019,4,15,11,30,81,921,663,N/A
2019,4,15,12,30,81,925,675,N/A
2019,4,15,13,30,86,895,639,N/A
2019,4,15,14,30,83,871,572,N/A
2019,4,15,15,30,77,827,472,N/A
2019,4,15,16,30,68,756,349,N/A
2019,4,15,17,30,55,639,215,N/A
2019,4,15,18,30,35,427,87,N/A
2019,4,15,19,30,0,0,0,N/A
2019,4,15,20,30,0,0,0,N/A
2019,4,15,21,30,0,0,0,N/A
2019,4,15,22,30,0,0,0,N/A
2019,4,15,23,30,0,0,0,N/A
2019,4,16,0,30,0,0,0,N/A
2019,4,16,1,30,0,0,0,N/A
2019,4,16,2,30,0,0,0,N/A
2019,4,16,3,30,0,0,0,N/A
2019,4,16,4,30,0,0,0,N/A
2019,4,16,5,30,14,0,14,N/A
2019,4,16,6,30,63,33,69,N/A
2019,4,16,7,30,75,628,268,N/A
2019,4,16,8,30,173,198,256,N/A
2019,4,16,9,30,75,0,75,N/A
2019,4,16,10,30,242,45,268,N/A
2019,4,16,11,30,211,11,218,N/A
2019,4,16,12,30,52,0,52,N/A
2019,4,16,13,30,50,0,50,N/A
2019,4,16,14,30,68,0,68,N/A
2019,4,16,15,30,190,43,211,N/A
2019,4,16,16,30,68,0,68,N/A
2019,4,16,17,30,51,0,51,N/A
2019,4,16,18,30,44,323,85,N/A
2019,4,16,19,30,0,0,0,N/A
2019,4,16,20,30,0,0,0,N/A
2019,4,16,21,30,0,0,0,N/A
2019,4,16,22,30,0,0,0,N/A
2019,4,16,23,30,0,0,0,N/A
2019,4,17,0,30,0,0,0,N/A
2019,4,17,1,30,0,0,0,N/A
2019,4,17,2,30,0,0,0,N/A
2019,4,17,3,30,0,0,0,N/A
2019,4,17,4,30,0,0,0,N/A
2019,4,17,5,30,23,190,35,N/A
2019,4,17,6,30,54,495,146,N/A
2019,4,17,7,30,72,668,280,N/A
2019,4,17,8,30,84,769,413,N/A
2019,4,17,9,30,213,299,370,N/A
2019,4,17,10,30,98,864,615,N/A
2019,4,17,11,30,101,876,663,N/A
2019,4,17,12,30,101,883,675,N/A
2019,4,17,13,30,107,852,642,N/A
2019,4,17,14,30,103,826,574,N/A
2019,4,17,15,30,184,347,353,N/A
2019,4,17,16,30,137,320,259,N/A
2019,4,17,17,30,81,357,173,N/A
2019,4,17,18,30,43,210,71,N/A
2019,4,17,19,30,0,0,0,N/A
2019,4,17,20,30,0,0,0,N/A
2019,4,17,21,30,0,0,0,N/A
2019,4,17,22,30,0,0,0,N/A
2019,4,17,23,30,0,0,0,N/A
2019,4,18,0,30,0,0,0,N/A
2019,4,18,1,30,0,0,0,N/A
2019,4,18,2,30,0,0,0,N/A
2019,4,18,3,30,0,0,0,N/A
2019,4,18,4,30,0,0,0,N/A
2019,4,18,5,30,25,204,38,N/A
2019,4,18,6,30,54,495,149,N/A
2019,4,18,7,30,123,77,148,N/A
2019,4,18,8,30,169,276,288,N/A
2019,4,18,9,30,215,297,373,N/A
2019,4,18,10,30,231,398,471,N/A
2019,4,18,11,30,239,448,528,N/A
2019,4,18,12,30,101,876,675,N/A
2019,4,18,13,30,99,865,645,N/A
2019,4,18,14,30,94,841,578,N/A
2019,4,18,15,30,183,359,360,N/A
2019,4,18,16,30,124,412,283,N/A
2019,4,18,17,30,84,344,174,N/A
2019,4,18,18,30,45,204,73,N/A
2019,4,18,19,30,0,0,0,N/A
2019,4,18,20,30,0,0,0,N/A
2019,4,18,21,30,0,0,0,N/A
2019,4,18,22,30,0,0,0,N/A
2019,4,18,23,30,0,0,0,N/A
2019,4,19,0,30,0,0,0,N/A
2019,4,19,1,30,0,0,0,N/A
2019,4,19,2,30,0,0,0,N/A
2019,4,19,3,30,0,0,0,N/A
2019,4,19,4,30,0,0,0,N/A
2019,4,19,5,30,25,226,41,N/A
2019,4,19,6,30,54,505,154,N/A
2019,4,19,7,30,127,93,157,N/A
2019,4,19,8,30,135,474,343,N/A
2019,4,19,9,30,218,300,378,N/A
2019,4,19,10,30,274,176,381,N/A
2019,4,19,11,30,293,230,443,N/A
2019,4,19,12,30,194,579,577,N/A
2019,4,19,13,30,259,357,486,N/A
2019,4,19,14,30,232,343,431,N/A
2019,4,19,15,30,208,82,249,N/A
2019,4,19,16,30,159,133,210,N/A
2019,4,19,17,30,91,287,168,N/A
2019,4,19,18,30,48,160,70,N/A
2019,4,19,19,30,10,36,10,N/A
2019,4,19,20,30,0,0,0,N/A
2019,4,19,21,30,0,0,0,N/A
2019,4,19,22,30,0,0,0,N/A
2019,4,19,23,30,0,0,0,N/A
2019,4,20,0,30,0,0,0,N/A
2019,4,20,1,30,0,0,0,N/A
2019,4,20,2,30,0,0,0,N/A
2019,4,20,3,30,0,0,0,N/A
2019,4,20,4,30,0,0,0,N/A
2019,4,20,5,30,28,231,45,N/A
2019,4,20,6,30,39,0,39,N/A
2019,4,20,7,30,129,119,169,N/A
2019,4,20,8,30,168,312,307,N/A
2019,4,20,9,30,212,341,397,N/A
2019,4,20,10,30,228,428,491,N/A
2019,4,20,11,30,97,886,678,N/A
2019,4,20,12,30,102,877,684,N/A
2019,4,20,13,30,255,383,500,N/A
2019,4,20,14,30,105,808,577,N/A
2019,4,20,15,30,103,745,475,N/A
2019,4,20,16,30,96,644,349,N/A
2019,4,20,17,30,90,318,177,N/A
2019,4,20,18,30,51,102,65,N/A
2019,4,20,19,30,9,10,9,N/A
2019,4,20,20,30,0,0,0,N/A
2019,4,20,21,30,0,0,0,N/A
2019,4,20,22,30,0,0,0,N/A
2019,4,20,23,30,0,0,0,N/A
2019,4,21,0,30,0,0,0,N/A
2019,4,21,1,30,0,0,0,N/A
2019,4,21,2,30,0,0,0,N/A
2019,4,21,3,30,0,0,0,N/A
2019,4,21,4,30,0,0,0,N/A
2019,4,21,5,30,28,54,32,N/A
2019,4,21,6,30,76,135,104,N/A
2019,4,21,7,30,123,257,209,N/A
2019,4,21,8,30,162,363,325,N/A
2019,4,21,9,30,222,307,390,N/A
2019,4,21,10,30,279,196,400,N/A
2019,4,21,11,30,298,243,458,N/A
2019,4,21,12,30,227,503,563,N/A
2019,4,21,13,30,286,259,453,N/A
2019,4,21,14,30,264,169,363,N/A
2019,4,21,15,30,117,0,117,N/A
2019,4,21,16,30,91,0,91,N/A
2019,4,21,17,30,25,0,25,N/A
2019,4,21,18,30,13,0,13,N/A
2019,4,21,19,30,3,0,3,N/A
2019,4,21,20,30,0,0,0,N/A
2019,4,21,21,30,0,0,0,N/A
2019,4,21,22,30,0,0,0,N/A
2019,4,21,23,30,0,0,0,N/A
2019,4,22,0,30,0,0,0,N/A
2019,4,22,1,30,0,0,0,N/A
2019,4,22,2,30,0,0,0,N/A
2019,4,22,3,30,0,0,0,N/A
2019,4,22,4,30,0,0,0,N/A
2019,4,22,5,30,34,98,43,N/A
2019,4,22,6,30,40,0,40,N/A
2019,4,22,7,30,123,24,131,N/A
2019,4,22,8,30,164,368,331,N/A
2019,4,22,9,30,234,256,374,N/A
2019,4,22,10,30,230,443,506,N/A
2019,4,22,11,30,234,479,552,N/A
2019,4,22,12,30,238,480,561,N/A
2019,4,22,13,30,221,493,541,N/A
2019,4,22,14,30,266,137,347,N/A
2019,4,22,15,30,205,293,354,N/A
2019,4,22,16,30,87,704,370,N/A
2019,4,22,17,30,71,587,236,N/A
2019,4,22,18,30,48,394,109,N/A
2019,4,22,19,30,14,84,17,N/A
2019,4,22,20,30,0,0,0,N/A
2019,4,22,21,30,0,0,0,N/A
2019,4,22,22,30,0,0,0,N/A
2019,4,22,23,30,0,0,0,N/A
2019,4,23,0,30,0,0,0,N/A
2019,4,23,1,30,0,0,0,N/A
2019,4,23,2,30,0,0,0,N/A
2019,4,23,3,30,0,0,0,N/A
2019,4,23,4,30,0,0,0,N/A
2019,4,23,5,30,30,289,57,N/A
2019,4,23,6,30,56,543,174,N/A
2019,4,23,7,30,72,691,309,N/A
2019,4,23,8,30,84,775,439,N/A
2019,4,23,9,30,94,822,551,N/A
2019,4,23,10,30,99,853,633,N/A
2019,4,23,11,30,309,127,394,N/A
2019,4,23,12,30,314,190,443,N/A
2019,4,23,13,30,297,217,439,N/A
2019,4,23,14,30,267,190,380,N/A
2019,4,23,15,30,111,739,490,N/A
2019,4,23,16,30,97,671,370,N/A
2019,4,23,17,30,77,571,241,N/A
2019,4,23,18,30,50,405,114,N/A
2019,4,23,19,30,15,127,20,N/A
2019,4,23,20,30,0,0,0,N/A
2019,4,23,21,30,0,0,0,N/A
2019,4,23,22,30,0,0,0,N/A
2019,4,23,23,30,0,0,0,N/A
2019,4,24,0,30,0,0,0,N/A
2019,4,24,1,30,0,0,0,N/A
2019,4,24,2,30,0,0,0,N/A
2019,4,24,3,30,0,0,0,N/A
2019,4,24,4,30,0,0,0,N/A
2019,4,24,5,30,35,198,54,N/A
2019,4,24,6,30,11,0,11,N/A
2019,4,24,7,30,84,0,84,N/A
2019,4,24,8,30,82,0,82,N/A
2019,4,24,9,30,42,0,42,N/A
2019,4,24,10,30,284,102,348,N/A
2019,4,24,11,30,311,121,392,N/A
2019,4,24,12,30,168,726,663,N/A
2019,4,24,13,30,183,673,625,N/A
2019,4,24,14,30,271,138,354,N/A
2019,4,24,15,30,225,155,305,N/A
2019,4,24,16,30,162,53,184,N/A
2019,4,24,17,30,26,0,26,N/A
2019,4,24,18,30,11,0,11,N/A
2019,4,24,19,30,3,0,3,N/A
2019,4,24,20,30,0,0,0,N/A
2019,4,24,21,30,0,0,0,N/A
2019,4,24,22,30,0,0,0,N/A
2019,4,24,23,30,0,0,0,N/A
2019,4,25,0,30,0,0,0,N/A
2019,4,25,1,30,0,0,0,N/A
2019,4,25,2,30,0,0,0,N/A
2019,4,25,3,30,0,0,0,N/A
2019,4,25,4,30,0,0,0,N/A
2019,4,25,5,30,4,0,4,N/A
2019,4,25,6,30,11,0,11,N/A
2019,4,25,7,30,21,0,21,N/A
2019,4,25,8,30,32,0,32,N/A
2019,4,25,9,30,24,0,24,N/A
2019,4,25,10,30,49,0,49,N/A
2019,4,25,11,30,53,0,53,N/A
2019,4,25,12,30,57,0,57,N/A
2019,4,25,13,30,105,0,105,N/A
2019,4,25,14,30,45,0,45,N/A
2019,4,25,15,30,37,0,37,N/A
2019,4,25,16,30,27,0,27,N/A
2019,4,25,17,30,25,0,25,N/A
2019,4,25,18,30,13,0,13,N/A
2019,4,25,19,30,3,0,3,N/A
2019,4,25,20,30,0,0,0,N/A
2019,4,25,21,30,0,0,0,N/A
2019,4,25,22,30,0,0,0,N/A
2019,4,25,23,30,0,0,0,N/A
2019,4,26,0,30,0,0,0,N/A
2019,4,26,1,30,0,0,0,N/A
2019,4,26,2,30,0,0,0,N/A
2019,4,26,3,30,0,0,0,N/A
2019,4,26,4,30,0,0,0,N/A
2019,4,26,5,30,5,0,5,N/A
2019,4,26,6,30,99,253,158,N/A
2019,4,26,7,30,21,0,21,N/A
2019,4,26,8,30,199,187,288,N/A
2019,4,26,9,30,199,15,208,N/A
2019,4,26,10,30,123,0,123,N/A
2019,4,26,11,30,311,237,473,N/A
2019,4,26,12,30,316,235,479,N/A
2019,4,26,13,30,291,69,337,N/A
2019,4,26,14,30,265,78,313,N/A
2019,4,26,15,30,141,0,141,N/A
2019,4,26,16,30,169,215,259,N/A
2019,4,26,17,30,67,0,67,N/A
2019,4,26,18,30,61,300,113,N/A
2019,4,26,19,30,17,0,17,N/A
2019,4,26,20,30,0,0,0,N/A
2019,4,26,21,30,0,0,0,N/A
2019,4,26,22,30,0,0,0,N/A
2019,4,26,23,30,0,0,0,N/A
2019,4,27,0,30,0,0,0,N/A
2019,4,27,1,30,0,0,0,N/A
2019,4,27,2,30,0,0,0,N/A
2019,4,27,3,30,0,0,0,N/A
2019,4,27,4,30,0,0,0,N/A
2019,4,27,5,30,10,0,10,N/A
2019,4,27,6,30,21,0,21,N/A
2019,4,27,7,30,36,0,36,N/A
2019,4,27,8,30,63,0,63,N/A
2019,4,27,9,30,130,0,130,N/A
2019,4,27,10,30,255,34,277,N/A
2019,4,27,11,30,140,0,140,N/A
2019,4,27,12,30,210,9,216,N/A
2019,4,27,13,30,185,5,188,N/A
2019,4,27,14,30,130,0,130,N/A
2019,4,27,15,30,80,0,80,N/A
2019,4,27,16,30,54,0,54,N/A
2019,4,27,17,30,27,0,27,N/A
2019,4,27,18,30,15,0,15,N/A
2019,4,27,19,30,6,0,6,N/A
2019,4,27,20,30,0,0,0,N/A
2019,4,27,21,30,0,0,0,N/A
2019,4,27,22,30,0,0,0,N/A
2019,4,27,23,30,0,0,0,N/A
2019,4,28,0,30,0,0,0,N/A
2019,4,28,1,30,0,0,0,N/A
2019,4,28,2,30,0,0,0,N/A
2019,4,28,3,30,0,0,0,N/A
2019,4,28,4,30,0,0,0,N/A
2019,4,28,5,30,5,0,5,N/A
2019,4,28,6,30,8,0,8,N/A
2019,4,28,7,30,25,0,25,N/A
2019,4,28,8,30,33,0,33,N/A
2019,4,28,9,30,43,0,43,N/A
2019,4,28,10,30,32,0,32,N/A
2019,4,28,11,30,284,43,314,N/A
2019,4,28,12,30,247,482,583,N/A
2019,4,28,13,30,308,217,454,N/A
2019,4,28,14,30,134,731,585,N/A
2019,4,28,15,30,222,259,360,N/A
2019,4,28,16,30,109,622,374,N/A
2019,4,28,17,30,95,392,215,N/A
2019,4,28,18,30,61,346,124,N/A
2019,4,28,19,30,22,104,29,N/A
2019,4,28,20,30,0,0,0,N/A
2019,4,28,21,30,0,0,0,N/A
2019,4,28,22,30,0,0,0,N/A
2019,4,28,23,30,0,0,0,N/A
2019,4,29,0,30,0,0,0,N/A
2019,4,29,1,30,0,0,0,N/A
2019,4,29,2,30,0,0,0,N/A
2019,4,29,3,30,0,0,0,N/A
2019,4,29,4,30,0,0,0,N/A
2019,4,29,5,30,46,218,73,N/A
2019,4,29,6,30,81,424,187,N/A
2019,4,29,7,30,105,562,314,N/A
2019,4,29,8,30,120,657,440,N/A
2019,4,29,9,30,130,717,547,N/A
2019,4,29,10,30,126,778,634,N/A
2019,4,29,11,30,131,789,679,N/A
2019,4,29,12,30,137,784,687,N/A
2019,4,29,13,30,131,777,657,N/A
2019,4,29,14,30,131,740,590,N/A
2019,4,29,15,30,126,679,491,N/A
2019,4,29,16,30,116,591,371,N/A
2019,4,29,17,30,97,470,243,N/A
2019,4,29,18,30,64,182,98,N/A
2019,4,29,19,30,22,23,23,N/A
2019,4,29,20,30,0,0,0,N/A
2019,4,29,21,30,0,0,0,N/A
2019,4,29,22,30,0,0,0,N/A
2019,4,29,23,30,0,0,0,N/A
2019,4,30,0,30,0,0,0,N/A
2019,4,30,1,30,0,0,0,N/A
2019,4,30,2,30,0,0,0,N/A
2019,4,30,3,30,0,0,0,N/A
2019,4,30,4,30,0,0,0,N/A
2019,4,30,5,30,5,0,5,N/A
2019,4,30,6,30,8,0,8,N/A
2019,4,30,7,30,23,0,23,N/A
2019,4,30,8,30,55,0,55,N/A
2019,4,30,9,30,262,147,348,N/A
2019,4,30,10,30,302,155,404,N/A
2019,4,30,11,30,321,229,480,N/A
2019,4,30,12,30,299,50,334,N/A
2019,4,30,13,30,90,0,90,N/A
2019,4,30,14,30,186,5,189,N/A
2019,4,30,15,30,117,0,117,N/A
2019,4,30,16,30,66,0,66,N/A
2019,4,30,17,30,98,0,98,N/A
2019,4,30,18,30,49,0,49,N/A
2019,4,30,19,30,9,0,9,N/A
2019,4,30,20,30,0,0,0,N/A
2019,4,30,21,30,0,0,0,N/A
2019,4,30,22,30,0,0,0,N/A
2019,4,30,23,30,0,0,0,N/A
2019,5,1,0,30,0,0,0,N/A
2019,5,1,1,30,0,0,0,N/A
2019,5,1,2,30,0,0,0,N/A
2019,5,1,3,30,0,0,0,N/A
2019,5,1,4,30,0,0,0,N/A
2019,5,1,5,30,21,0,21,N/A
2019,5,1,6,30,54,0,54,N/A
2019,5,1,7,30,146,254,243,N/A
2019,5,1,8,30,203,259,331,N/A
2019,5,1,9,30,265,134,344,N/A
2019,5,1,10,30,305,180,424,N/A
2019,5,1,11,30,214,10,221,N/A
2019,5,1,12,30,221,11,228,N/A
2019,5,1,13,30,201,8,206,N/A
2019,5,1,14,30,171,3,173,N/A
2019,5,1,15,30,203,25,217,N/A
2019,5,1,16,30,24,0,24,N/A
2019,5,1,17,30,12,0,12,N/A
2019,5,1,18,30,7,0,7,N/A
2019,5,1,19,30,4,0,4,N/A
2019,5,1,20,30,0,0,0,N/A
2019,5,1,21,30,0,0,0,N/A
2019,5,1,22,30,0,0,0,N/A
2019,5,1,23,30,0,0,0,N/A
2019,5,2,0,30,0,0,0,N/A
2019,5,2,1,30,0,0,0,N/A
2019,5,2,2,30,0,0,0,N/A
2019,5,2,3,30,0,0,0,N/A
2019,5,2,4,30,1,0,1,N/A
2019,5,2,5,30,47,100,61,N/A
2019,5,2,6,30,14,0,14,N/A
2019,5,2,7,30,148,41,163,N/A
2019,5,2,8,30,71,857,500,N/A
2019,5,2,9,30,76,902,612,N/A
2019,5,2,10,30,80,928,696,N/A
2019,5,2,11,30,332,187,463,N/A
2019,5,2,12,30,229,12,237,N/A
2019,5,2,13,30,313,89,374,N/A
2019,5,2,14,30,278,263,444,N/A
2019,5,2,15,30,238,210,353,N/A
2019,5,2,16,30,177,256,290,N/A
2019,5,2,17,30,125,71,148,N/A
2019,5,2,18,30,51,536,157,N/A
2019,5,2,19,30,26,270,47,N/A
2019,5,2,20,30,0,0,0,N/A
