Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 02/03  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,1051464.152503486,0.0 
 02/03  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,1056730.5123565007,0.0 
 02/03  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,1062016.3019363299,0.0 
 02/03  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,1067053.9230986704,0.0 
 02/03  20:15:00,829468.674,489742.97399999995,339725.7,0.0,1026161.594826397,0.0 
 02/03  20:30:00,829468.674,489742.97399999995,339725.7,0.0,1026833.4424048569,0.0 
 02/03  20:45:00,829468.674,489742.97399999995,339725.7,0.0,1027382.094048162,0.0 
 02/03  21:00:00,829468.674,489742.97399999995,339725.7,0.0,1027693.5195127884,0.0 
 02/03  21:15:00,829468.674,489742.97399999995,339725.7,0.0,1025646.0289150546,0.0 
 02/03  21:30:00,829468.674,489742.97399999995,339725.7,0.0,1028023.9279320857,0.0 
 02/03  21:45:00,829468.674,489742.97399999995,339725.7,0.0,1030153.4300199237,0.0 
 02/03  22:00:00,829468.674,489742.97399999995,339725.7,0.0,1032095.6356618179,0.0 
 02/03  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,1118974.9343022616,0.0 
 02/03  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,1128825.240773719,0.0 
 02/03  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,1137966.8758506394,0.0 
 02/03  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,1146694.1844322216,0.0 
 02/03  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,1332716.0905599807,0.0 
 02/03  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,1346512.9285966405,0.0 
 02/03  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,1358511.2256506319,0.0 
 02/03  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,1369971.1548739938,0.0 
 02/04  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1446894.8782589674,0.0 
 02/04  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1455968.6504429477,0.0 
 02/04  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1464148.7609959464,0.0 
 02/04  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1471864.3844104682,0.0 
 02/04  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1478914.9727016334,0.0 
 02/04  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1485642.983760831,0.0 
 02/04  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1492010.0240514384,0.0 
 02/04  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1498043.2504907754,0.0 
 02/04  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1501102.6622958582,0.0 
 02/04  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1503972.010270842,0.0 
 02/04  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1506578.7160042613,0.0 
 02/04  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1508946.7594118566,0.0 
 02/04  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1514961.4109380837,0.0 
 02/04  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1520333.7989800727,0.0 
 02/04  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1525197.120185565,0.0 
 02/04  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1529618.230420748,0.0 
 02/04  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1537410.8218162866,0.0 
 02/04  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1544884.4367946676,0.0 
 02/04  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1552266.040472929,0.0 
 02/04  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1559552.9523583186,0.0 
 02/04  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1568065.1337072734,0.0 
 02/04  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1576475.9679464978,0.0 
 02/04  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1584787.3638089004,0.0 
 02/04  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1593007.2603888815,0.0 
 02/04  06:15:00,301420.55809247397,281779.4080924739,19641.149999999998,0.0,1595322.5611060132,0.0 
 02/04  06:30:00,301420.55809247397,281779.4080924739,19641.149999999998,0.0,1604079.1115519172,0.0 
 02/04  06:45:00,301420.55809247397,281779.4080924739,19641.149999999998,0.0,1612940.1203070307,0.0 
 02/04  07:00:00,301420.55809247397,281779.4080924739,19641.149999999998,0.0,1621798.5947665848,0.0 
 02/04  07:15:00,778281.750928512,385762.050928512,392519.7,0.0,1378458.1056604076,0.0 
 02/04  07:30:00,778281.750928512,385762.050928512,392519.7,0.0,1373344.236181755,0.0 
 02/04  07:45:00,778281.750928512,385762.050928512,392519.7,0.0,1371712.7566852587,0.0 
 02/04  08:00:00,778281.750928512,385762.050928512,392519.7,0.0,1371165.1203612108,0.0 
 02/04  08:15:00,882262.674,489742.97399999995,392519.7,0.0,1279964.4724807377,0.0 
 02/04  08:30:00,882262.674,489742.97399999995,392519.7,0.0,1276184.5809898736,0.0 
 02/04  08:45:00,786599.1748263784,489742.97399999995,296856.2008263784,0.0,1308905.8779756167,0.0 
 02/04  09:00:00,663584.4599401897,489742.97399999995,173841.4859401898,0.0,1354897.4671116546,0.0 
 02/04  09:15:00,482402.22905957468,385762.050928512,96640.17813106263,0.0,1446107.7757078722,0.0 
 02/04  09:30:00,425014.020928512,385762.050928512,39251.97,0.0,1449265.0042150564,0.0 
 02/04  09:45:00,425014.020928512,385762.050928512,39251.97,0.0,1424324.967712087,0.0 
 02/04  10:00:00,425014.020928512,385762.050928512,39251.97,0.0,1396032.339395849,0.0 
 02/04  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1456890.4233013816,0.0 
 02/04  10:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1428716.7098040414,0.0 
 02/04  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1400331.799647219,0.0 
 02/04  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1370623.9460997675,0.0 
 02/04  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1316971.6121549134,0.0 
 02/04  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1261931.330722849,0.0 
 02/04  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1211197.6906277193,0.0 
 02/04  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1160717.7407078015,0.0 
 02/04  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1127632.8045969569,0.0 
 02/04  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1094495.2110754897,0.0 
 02/04  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1066673.8515232907,0.0 
 02/04  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1040361.1346052787,0.0 
 02/04  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1040531.8437675466,0.0 
 02/04  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1042024.4525734927,0.0 
 02/04  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1047473.2173360002,0.0 
 02/04  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1055172.9677113584,0.0 
 02/04  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1075037.793615421,0.0 
 02/04  14:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1096815.6897603933,0.0 
 02/04  14:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1119615.1586598494,0.0 
 02/04  15:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1144054.5367401932,0.0 
 02/04  15:15:00,322077.8269922272,281779.4080924739,40298.41889975323,0.0,1161935.7655587407,0.0 
 02/04  15:30:00,381438.91916792499,281779.4080924739,99659.51107545104,0.0,1160095.5594662254,0.0 
 02/04  15:45:00,435673.0784621499,281779.4080924739,153893.670369676,0.0,1159892.000834018,0.0 
 02/04  16:00:00,488109.06296225459,281779.4080924739,206329.65486978068,0.0,1160405.9534916275,0.0 
 02/04  16:15:00,551128.0180792775,281779.4080924739,269348.6099868035,0.0,1168821.6217683033,0.0 
 02/04  16:30:00,588665.4580924739,281779.4080924739,306886.05,0.0,1188631.9486714118,0.0 
 02/04  16:45:00,588665.4580924739,281779.4080924739,306886.05,0.0,1220833.6633620593,0.0 
 02/04  17:00:00,588665.4580924739,281779.4080924739,306886.05,0.0,1253373.455932634,0.0 
 02/04  17:15:00,640656.7795104929,333770.729510493,306886.05,0.0,1229867.2632895248,0.0 
 02/04  17:30:00,640656.7795104929,333770.729510493,306886.05,0.0,1248259.1078333639,0.0 
 02/04  17:45:00,640656.7795104929,333770.729510493,306886.05,0.0,1266757.0007470733,0.0 
 02/04  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,1285162.7394233389,0.0 
 02/04  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,1258139.371605175,0.0 
 02/04  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,1282171.537643692,0.0 
 02/04  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,1306684.8739106162,0.0 
 02/04  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,1331429.2352668178,0.0 
 02/04  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,1296251.3345588488,0.0 
 02/04  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,1305205.41743147,0.0 
 02/04  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,1314370.7260987573,0.0 
 02/04  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,1323494.8232367337,0.0 
 02/04  20:15:00,829468.674,489742.97399999995,339725.7,0.0,1283061.3472374436,0.0 
 02/04  20:30:00,829468.674,489742.97399999995,339725.7,0.0,1284378.0874317953,0.0 
 02/04  20:45:00,829468.674,489742.97399999995,339725.7,0.0,1285738.8193413076,0.0 
 02/04  21:00:00,829468.674,489742.97399999995,339725.7,0.0,1286972.2745817616,0.0 
 02/04  21:15:00,829468.674,489742.97399999995,339725.7,0.0,1283694.0602354564,0.0 
 02/04  21:30:00,829468.674,489742.97399999995,339725.7,0.0,1285659.9638902327,0.0 
 02/04  21:45:00,829468.674,489742.97399999995,339725.7,0.0,1287463.0342245145,0.0 
 02/04  22:00:00,829468.674,489742.97399999995,339725.7,0.0,1289120.612331544,0.0 
 02/04  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,1375555.1817002709,0.0 
 02/04  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,1384636.8764618678,0.0 
 02/04  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,1392684.0452230308,0.0 
 02/04  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,1400326.185304275,0.0 
 02/04  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,1592634.9469121393,0.0 
 02/04  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,1610947.4621331804,0.0 
 02/04  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,1627271.7240675367,0.0 
 02/04  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,1643005.8159760782,0.0 
 02/05  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1725076.8750676192,0.0 
 02/05  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1738120.062178641,0.0 
 02/05  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1750193.892595931,0.0 
 02/05  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1761762.0179246148,0.0 
 02/05  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1772448.1253473829,0.0 
 02/05  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1782796.4800337405,0.0 
 02/05  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1792888.9859009609,0.0 
 02/05  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1802784.4311851056,0.0 
 02/05  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1801154.176947515,0.0 
 02/05  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1799277.4894851223,0.0 
 02/05  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1797145.734801197,0.0 
 02/05  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1794747.2022878545,0.0 
 02/05  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1790801.9103893,0.0 
 02/05  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1786608.8323042333,0.0 
 02/05  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1782159.0991518733,0.0 
 02/05  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1777529.586541126,0.0 
 02/05  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1772597.5605968184,0.0 
 02/05  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1767383.9174027986,0.0 
 02/05  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1761828.5385056015,0.0 
 02/05  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1755900.0481633533,0.0 
 02/05  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1757774.7775751576,0.0 
 02/05  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1759338.6780899466,0.0 
 02/05  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1760660.7037969374,0.0 
 02/05  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1761731.0705506434,0.0 
 02/05  06:15:00,301420.55809247397,281779.4080924739,19641.149999999998,0.0,1757831.50781807,0.0 
 02/05  06:30:00,301420.55809247397,281779.4080924739,19641.149999999998,0.0,1760077.567619388,0.0 
 02/05  06:45:00,301420.55809247397,281779.4080924739,19641.149999999998,0.0,1762349.9120323985,0.0 
 02/05  07:00:00,301420.55809247397,281779.4080924739,19641.149999999998,0.0,1764546.5815352272,0.0 
 02/05  07:15:00,778281.750928512,385762.050928512,392519.7,0.0,1509431.678516896,0.0 
 02/05  07:30:00,778281.750928512,385762.050928512,392519.7,0.0,1492813.3876939165,0.0 
 02/05  07:45:00,778281.750928512,385762.050928512,392519.7,0.0,1479685.9797041147,0.0 
 02/05  08:00:00,778281.750928512,385762.050928512,392519.7,0.0,1467517.026780493,0.0 
 02/05  08:15:00,882262.674,489742.97399999995,392519.7,0.0,1366129.0938354899,0.0 
 02/05  08:30:00,882262.674,489742.97399999995,392519.7,0.0,1352211.2476566358,0.0 
 02/05  08:45:00,746380.900433146,489742.97399999995,256637.92643314615,0.0,1390206.4737908352,0.0 
 02/05  09:00:00,598850.336400202,489742.97399999995,109107.36240020205,0.0,1433442.396571226,0.0 
 02/05  09:15:00,425014.020928512,385762.050928512,39251.97,0.0,1518925.8831716199,0.0 
 02/05  09:30:00,425014.020928512,385762.050928512,39251.97,0.0,1491969.0471891615,0.0 
 02/05  09:45:00,425014.020928512,385762.050928512,39251.97,0.0,1458249.2505438189,0.0 
 02/05  10:00:00,425014.020928512,385762.050928512,39251.97,0.0,1421405.4076488526,0.0 
 02/05  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1465275.8396450957,0.0 
 02/05  10:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1419994.6774501145,0.0 
 02/05  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1382895.3183323905,0.0 
 02/05  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1346269.663913944,0.0 
 02/05  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1317229.2390645089,0.0 
 02/05  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1288130.4449854077,0.0 
 02/05  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1263897.2630562699,0.0 
 02/05  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1240541.4267265285,0.0 
 02/05  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1220386.5439155088,0.0 
 02/05  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1200635.6212461042,0.0 
 02/05  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1181851.412927425,0.0 
 02/05  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1155770.971239414,0.0 
 02/05  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1140622.6308390909,0.0 
 02/05  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1126680.419654001,0.0 
 02/05  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1121772.3061480399,0.0 
 02/05  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1119735.993759171,0.0 
 02/05  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1121709.323857455,0.0 
 02/05  14:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1125708.0372116266,0.0 
 02/05  14:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1137211.8604183314,0.0 
 02/05  15:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1157430.6954676093,0.0 
 02/05  15:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1174198.3946053363,0.0 
 02/05  15:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1194357.7028934989,0.0 
 02/05  15:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1216718.534568945,0.0 
 02/05  16:00:00,388696.86728616469,281779.4080924739,106917.45919369074,0.0,1208348.9046426395,0.0 
 02/05  16:15:00,515023.89087612929,281779.4080924739,233244.48278365535,0.0,1178131.0882442692,0.0 
 02/05  16:30:00,588665.4580924739,281779.4080924739,306886.05,0.0,1169696.717995972,0.0 
 02/05  16:45:00,588665.4580924739,281779.4080924739,306886.05,0.0,1183836.059713713,0.0 
 02/05  17:00:00,588665.4580924739,281779.4080924739,306886.05,0.0,1197818.4920457225,0.0 
 02/05  17:15:00,640656.7795104929,333770.729510493,306886.05,0.0,1165892.8563880933,0.0 
 02/05  17:30:00,640656.7795104929,333770.729510493,306886.05,0.0,1175757.1519509969,0.0 
 02/05  17:45:00,640656.7795104929,333770.729510493,306886.05,0.0,1185509.4898484969,0.0 
 02/05  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,1195027.1765447008,0.0 
 02/05  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,1150930.9528983557,0.0 
 02/05  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,1157926.727399793,0.0 
 02/05  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,1164957.945457509,0.0 
 02/05  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,1171682.6183237304,0.0 
 02/05  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,1132748.7327892497,0.0 
 02/05  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,1138273.7370416839,0.0 
 02/05  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,1143852.4267555122,0.0 
 02/05  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,1149201.8318041345,0.0 
 02/05  20:15:00,829468.674,489742.97399999995,339725.7,0.0,1112173.811240729,0.0 
 02/05  20:30:00,829468.674,489742.97399999995,339725.7,0.0,1116804.0630977762,0.0 
 02/05  20:45:00,829468.674,489742.97399999995,339725.7,0.0,1121363.1677762722,0.0 
 02/05  21:00:00,829468.674,489742.97399999995,339725.7,0.0,1125713.6592432056,0.0 
 02/05  21:15:00,829468.674,489742.97399999995,339725.7,0.0,1126674.894525911,0.0 
 02/05  21:30:00,829468.674,489742.97399999995,339725.7,0.0,1131672.973324378,0.0 
 02/05  21:45:00,829468.674,489742.97399999995,339725.7,0.0,1136359.710348568,0.0 
 02/05  22:00:00,829468.674,489742.97399999995,339725.7,0.0,1140711.5137605677,0.0 
 02/05  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,1222968.72113977,0.0 
 02/05  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,1228337.2869631823,0.0 
 02/05  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,1232623.1565687494,0.0 
 02/05  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,1236546.909057478,0.0 
 02/05  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,1416443.861378838,0.0 
 02/05  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,1424760.3162067754,0.0 
 02/05  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,1431389.1838803585,0.0 
 02/05  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,1438365.6483479939,0.0 
 02/06  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1514002.82042574,0.0 
 02/06  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1522798.3818230164,0.0 
 02/06  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1530937.1557071589,0.0 
 02/06  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1538756.940523584,0.0 
 02/06  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1545292.4207903567,0.0 
 02/06  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1551453.7877878636,0.0 
 02/06  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1557068.5371445665,0.0 
 02/06  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1562102.93572817,0.0 
 02/06  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1565577.8569811504,0.0 
 02/06  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1568469.5601628209,0.0 
 02/06  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1570875.3786980769,0.0 
 02/06  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1572803.9908401115,0.0 
 02/06  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1575171.0921884992,0.0 
 02/06  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1577242.2855190077,0.0 
 02/06  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1579040.0732820514,0.0 
 02/06  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1580565.498806126,0.0 
 02/06  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1581653.4766468316,0.0 
 02/06  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1582503.1498303912,0.0 
 02/06  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1583178.4503295455,0.0 
 02/06  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1583731.182441823,0.0 
 02/06  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1587564.9561925894,0.0 
 02/06  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1588010.7994504665,0.0 
 02/06  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1588436.4079078329,0.0 
 02/06  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1588907.7049009684,0.0 
 02/06  06:15:00,608306.608092474,281779.4080924739,326527.2,0.0,1447783.504397213,0.0 
 02/06  06:30:00,608306.608092474,281779.4080924739,326527.2,0.0,1440013.7332275506,0.0 
 02/06  06:45:00,608306.608092474,281779.4080924739,326527.2,0.0,1434777.6014775094,0.0 
 02/06  07:00:00,608306.608092474,281779.4080924739,326527.2,0.0,1429880.7610966485,0.0 
 02/06  07:15:00,778281.750928512,385762.050928512,392519.7,0.0,1307304.1195243304,0.0 
 02/06  07:30:00,778281.750928512,385762.050928512,392519.7,0.0,1298277.768460515,0.0 
 02/06  07:45:00,778281.750928512,385762.050928512,392519.7,0.0,1290470.93986922,0.0 
 02/06  08:00:00,778281.750928512,385762.050928512,392519.7,0.0,1283723.9597952069,0.0 
 02/06  08:15:00,882262.674,489742.97399999995,392519.7,0.0,1190471.2810778348,0.0 
 02/06  08:30:00,882262.674,489742.97399999995,392519.7,0.0,1180448.5756060326,0.0 
 02/06  08:45:00,682744.6787499429,489742.97399999995,193001.70474994294,0.0,1238347.5303320103,0.0 
 02/06  09:00:00,528994.9439999999,489742.97399999995,39251.97,0.0,1266366.6328869905,0.0 
 02/06  09:15:00,425014.020928512,385762.050928512,39251.97,0.0,1302436.7782989999,0.0 
 02/06  09:30:00,425014.020928512,385762.050928512,39251.97,0.0,1257429.8342143587,0.0 
 02/06  09:45:00,425014.020928512,385762.050928512,39251.97,0.0,1234184.3550418807,0.0 
 02/06  10:00:00,425014.020928512,385762.050928512,39251.97,0.0,1211929.1733503945,0.0 
 02/06  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1274694.678961916,0.0 
 02/06  10:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1264049.1551815908,0.0 
 02/06  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1245927.7620279142,0.0 
 02/06  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1226669.6472595698,0.0 
 02/06  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1203097.8856514805,0.0 
 02/06  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1178794.327916867,0.0 
 02/06  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1158098.8959487025,0.0 
 02/06  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1138366.9163373425,0.0 
 02/06  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1126251.6297094199,0.0 
 02/06  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1114424.174029611,0.0 
 02/06  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1105251.2149130349,0.0 
 02/06  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1097111.91492873,0.0 
 02/06  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1091642.613312039,0.0 
 02/06  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1087090.1744239685,0.0 
 02/06  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1085835.8151322273,0.0 
 02/06  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1085961.026376433,0.0 
 02/06  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1091774.888158937,0.0 
 02/06  14:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1098665.4215695032,0.0 
 02/06  14:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1108821.7812559927,0.0 
 02/06  15:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1120635.5886489896,0.0 
 02/06  15:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,1131603.916666758,0.0 
 02/06  15:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,1145192.3469344159,0.0 
 02/06  15:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,1157851.1758300164,0.0 
 02/06  16:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,1169636.7957953825,0.0 
 02/06  16:15:00,395281.9332539047,281779.4080924739,113502.52516143075,0.0,1148857.294335786,0.0 
 02/06  16:30:00,483403.8396916766,281779.4080924739,201624.43159920269,0.0,1139569.1964978749,0.0 
 02/06  16:45:00,588665.4580924739,281779.4080924739,306886.05,0.0,1121644.018885211,0.0 
 02/06  17:00:00,588665.4580924739,281779.4080924739,306886.05,0.0,1135971.3461885146,0.0 
 02/06  17:15:00,640656.7795104929,333770.729510493,306886.05,0.0,1105358.237060986,0.0 
 02/06  17:30:00,640656.7795104929,333770.729510493,306886.05,0.0,1116847.1042596852,0.0 
