Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 03/08  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,580744.9753428128,0.0 
 03/08  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,591397.0052333833,0.0 
 03/08  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,601934.4205084894,0.0 
 03/08  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,612409.1573891125,0.0 
 03/08  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,622806.0061674011,0.0 
 03/08  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,645805.7222651278,0.0 
 03/08  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,678243.1239611064,0.0 
 03/08  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,704310.1241839991,0.0 
 03/08  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,732817.2240983404,0.0 
 03/08  06:15:00,608306.608092474,281779.4080924739,326527.2,0.0,648303.8054259373,0.0 
 03/08  06:30:00,608306.608092474,281779.4080924739,326527.2,0.0,650961.9327676876,0.0 
 03/08  06:45:00,608306.608092474,281779.4080924739,326527.2,0.0,653460.8144431061,0.0 
 03/08  07:00:00,608306.608092474,281779.4080924739,326527.2,0.0,655782.6409022324,0.0 
 03/08  07:15:00,696670.6287574179,385762.050928512,310908.577828906,0.0,572639.5497435094,0.0 
 03/08  07:30:00,669884.0280460782,385762.050928512,284121.9771175663,0.0,594684.687523308,0.0 
 03/08  07:45:00,624704.5643228829,385762.050928512,238942.51339437103,0.0,625151.6873811741,0.0 
 03/08  08:00:00,594842.7280453537,385762.050928512,209080.6771168417,0.0,649823.6174491155,0.0 
 03/08  08:15:00,671109.6612701851,489742.97399999995,181366.68727018525,0.0,579549.4928674589,0.0 
 03/08  08:30:00,644684.3692742717,489742.97399999995,154941.3952742717,0.0,589054.7501429928,0.0 
 03/08  08:45:00,604903.8625386679,489742.97399999995,115160.88853866792,0.0,602810.0483708273,0.0 
 03/08  09:00:00,564188.5817522181,489742.97399999995,74445.60775221809,0.0,616389.6888248525,0.0 
 03/08  09:15:00,425014.020928512,385762.050928512,39251.97,0.0,703670.876034913,0.0 
 03/08  09:30:00,425014.020928512,385762.050928512,39251.97,0.0,693636.752602625,0.0 
 03/08  09:45:00,425014.020928512,385762.050928512,39251.97,0.0,457054.9540067778,0.0 
 03/08  10:00:00,425014.020928512,385762.050928512,39251.97,0.0,335461.1146325058,0.0 
 03/08  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,320307.7084273934,0.0 
 03/08  10:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,221273.98923255565,0.0 
 03/08  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,214593.64727748015,0.0 
 03/08  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,215403.2609969123,0.0 
 03/08  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,206215.11211227336,0.0 
 03/08  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,192483.65873597424,0.0 
 03/08  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,166419.99204133228,0.0 
 03/08  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,145466.1873901272,0.0 
 03/08  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,135421.21958508864,0.0 
 03/08  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,126412.76999017848,0.0 
 03/08  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,113761.33018761776,0.0 
 03/08  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,99212.17131238125,0.0 
 03/08  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,89639.49299116043,0.0 
 03/08  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,79707.99889914907,0.0 
 03/08  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,78852.37923391466,0.0 
 03/08  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,87553.83541495631,0.0 
 03/08  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,112367.65076948935,0.0 
 03/08  14:30:00,322587.5668843877,281779.4080924739,40808.158791913775,0.0,143510.40422740143,0.0 
 03/08  14:45:00,329290.25584870498,281779.4080924739,47510.84775623105,0.0,161271.2648534462,0.0 
 03/08  15:00:00,336127.2533460114,281779.4080924739,54347.84525353747,0.0,177428.31405705657,0.0 
 03/08  15:15:00,342067.82506583709,281779.4080924739,60288.41697336311,0.0,189912.2512680983,0.0 
 03/08  15:30:00,348139.61966673607,281779.4080924739,66360.2115742621,0.0,201967.83104162199,0.0 
 03/08  15:45:00,348609.3557969053,281779.4080924739,66829.94770443134,0.0,213209.42004523299,0.0 
 03/08  16:00:00,349447.6005793346,281779.4080924739,67668.19248686069,0.0,224885.9408581651,0.0 
 03/08  16:15:00,350551.2791218998,281779.4080924739,68771.87102942587,0.0,234528.11067003615,0.0 
 03/08  16:30:00,352053.1660146229,281779.4080924739,70273.75792214897,0.0,243961.8143534429,0.0 
 03/08  16:45:00,390286.17106029446,281779.4080924739,108506.76296782049,0.0,254538.38851222874,0.0 
 03/08  17:00:00,427947.32184159979,281779.4080924739,146167.91374912585,0.0,266882.5121105406,0.0 
 03/08  17:15:00,516919.62621478238,333770.729510493,183148.89670428934,0.0,243677.75412685766,0.0 
 03/08  17:30:00,553380.879366317,333770.729510493,219610.14985582393,0.0,256472.17540429903,0.0 
 03/08  17:45:00,576239.6371593309,333770.729510493,242468.9076488379,0.0,272932.2805051983,0.0 
 03/08  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,289189.4300756985,0.0 
 03/08  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,251340.44142636236,0.0 
 03/08  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,260698.38329811267,0.0 
 03/08  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,270786.188570219,0.0 
 03/08  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,280338.1874922563,0.0 
 03/08  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,242923.52167277557,0.0 
 03/08  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,251565.67113859909,0.0 
 03/08  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,260116.6357782788,0.0 
 03/08  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,268376.0788635712,0.0 
 03/08  20:15:00,829468.674,489742.97399999995,339725.7,0.0,233728.3869389247,0.0 
 03/08  20:30:00,829468.674,489742.97399999995,339725.7,0.0,240667.2091550622,0.0 
 03/08  20:45:00,829468.674,489742.97399999995,339725.7,0.0,247504.97768463807,0.0 
 03/08  21:00:00,829468.674,489742.97399999995,339725.7,0.0,254200.89093318475,0.0 
 03/08  21:15:00,829468.674,489742.97399999995,339725.7,0.0,258766.3591491674,0.0 
 03/08  21:30:00,829468.674,489742.97399999995,339725.7,0.0,264678.9230597742,0.0 
 03/08  21:45:00,829468.674,489742.97399999995,339725.7,0.0,270384.12126597898,0.0 
 03/08  22:00:00,829468.674,489742.97399999995,339725.7,0.0,276076.087834469,0.0 
 03/08  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,332685.21056270986,0.0 
 03/08  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,338772.66802773936,0.0 
 03/08  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,344323.4194854739,0.0 
 03/08  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,349889.6953168002,0.0 
 03/08  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,446411.20272383329,0.0 
 03/08  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,451364.8109482282,0.0 
 03/08  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,456075.05086274459,0.0 
 03/08  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,460839.8977410764,0.0 
 03/09  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,509270.3683553789,0.0 
 03/09  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,514986.1312009717,0.0 
 03/09  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,520564.19671651339,0.0 
 03/09  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,526043.95502317,0.0 
 03/09  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,533257.0593339062,0.0 
 03/09  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,540189.8825371105,0.0 
 03/09  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,546904.4138316625,0.0 
 03/09  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,553387.0388254211,0.0 
 03/09  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,560401.4978947013,0.0 
 03/09  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,567146.4789281617,0.0 
 03/09  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,584489.2189078126,0.0 
 03/09  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,601038.2297962562,0.0 
 03/09  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,626986.4517713524,0.0 
 03/09  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,650084.967831932,0.0 
 03/09  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,672687.1821499498,0.0 
 03/09  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,694980.9089929523,0.0 
 03/09  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,710084.4845244882,0.0 
 03/09  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,725306.4531906204,0.0 
 03/09  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,740410.8038977578,0.0 
 03/09  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,755281.3050235149,0.0 
 03/09  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,771630.2930376337,0.0 
 03/09  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,783488.9979117964,0.0 
 03/09  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,794690.9098496318,0.0 
 03/09  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,805318.5640450382,0.0 
 03/09  06:15:00,608306.608092474,281779.4080924739,326527.2,0.0,675976.9143205148,0.0 
 03/09  06:30:00,608306.608092474,281779.4080924739,326527.2,0.0,679099.1028387789,0.0 
 03/09  06:45:00,608306.608092474,281779.4080924739,326527.2,0.0,683574.2194333704,0.0 
 03/09  07:00:00,608306.608092474,281779.4080924739,326527.2,0.0,688091.9103653331,0.0 
 03/09  07:15:00,713314.7409025183,385762.050928512,327552.6899740063,0.0,601743.5319318265,0.0 
 03/09  07:30:00,690383.7575416216,385762.050928512,304621.7066131097,0.0,611648.1206240989,0.0 
 03/09  07:45:00,662127.8397393961,385762.050928512,276365.7888108842,0.0,624128.0061938734,0.0 
 03/09  08:00:00,633704.169547173,385762.050928512,247942.1186186611,0.0,636699.6125936522,0.0 
 03/09  08:15:00,719888.4680092533,489742.97399999995,230145.49400925335,0.0,556532.1244155262,0.0 
 03/09  08:30:00,702861.7245346112,489742.97399999995,213118.7505346113,0.0,555414.0251930838,0.0 
 03/09  08:45:00,677828.4488080556,489742.97399999995,188085.47480805563,0.0,556565.8057731825,0.0 
 03/09  09:00:00,654852.8019374013,489742.97399999995,165109.82793740138,0.0,556262.4589327541,0.0 
 03/09  09:15:00,527853.9584970097,385762.050928512,142091.9075684977,0.0,637071.5892110721,0.0 
 03/09  09:30:00,504831.52306323757,385762.050928512,119069.4721347256,0.0,634097.3177855357,0.0 
 03/09  09:45:00,514257.2438972348,385762.050928512,128495.19296872281,0.0,619427.6628197292,0.0 
 03/09  10:00:00,524046.28100875686,385762.050928512,138284.23008024484,0.0,604449.3192406427,0.0 
 03/09  10:15:00,421617.6434258519,281779.4080924739,139838.235333378,0.0,684533.1766262914,0.0 
 03/09  10:30:00,432029.15572367529,281779.4080924739,150249.74763120136,0.0,677166.8866877147,0.0 
 03/09  10:45:00,422925.63508278279,281779.4080924739,141146.22699030888,0.0,675729.3043485053,0.0 
 03/09  11:00:00,413885.18871667017,281779.4080924739,132105.78062419623,0.0,673836.5042015293,0.0 
 03/09  11:15:00,404938.83130756168,281779.4080924739,123159.4232150877,0.0,672809.2711264695,0.0 
 03/09  11:30:00,396078.0457399238,281779.4080924739,114298.63764744983,0.0,671364.8431464959,0.0 
 03/09  11:45:00,345558.45048217839,281779.4080924739,63779.042389704446,0.0,683549.7131843956,0.0 
 03/09  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,687760.4050595772,0.0 
 03/09  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,688704.5624997611,0.0 
 03/09  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,688396.783432407,0.0 
 03/09  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,688246.0376612283,0.0 
 03/09  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,687426.0752697624,0.0 
 03/09  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,682243.527700738,0.0 
 03/09  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,676403.660750196,0.0 
 03/09  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,667098.2266845729,0.0 
 03/09  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,656513.3935467452,0.0 
 03/09  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,642568.2565036523,0.0 
 03/09  14:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,627603.6267167884,0.0 
 03/09  14:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,633255.6776291912,0.0 
 03/09  15:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,644403.2350145395,0.0 
 03/09  15:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,662258.9094766942,0.0 
 03/09  15:30:00,403353.655651951,281779.4080924739,121574.24755947704,0.0,646710.5451923702,0.0 
 03/09  15:45:00,423670.804190175,281779.4080924739,141891.3960977011,0.0,650327.2384872283,0.0 
 03/09  16:00:00,443983.10006384769,281779.4080924739,162203.69197137378,0.0,653564.7593712304,0.0 
 03/09  16:15:00,464273.0564681434,281779.4080924739,182493.6483756695,0.0,656747.6823472378,0.0 
 03/09  16:30:00,484525.2829178674,281779.4080924739,202745.8748253935,0.0,660453.058413974,0.0 
 03/09  16:45:00,480735.0383787605,281779.4080924739,198955.6302862866,0.0,672281.7987274276,0.0 
 03/09  17:00:00,476769.5502064891,281779.4080924739,194990.1421140152,0.0,684173.3235337257,0.0 
 03/09  17:15:00,524839.4529705072,333770.729510493,191068.72346001425,0.0,655631.0330020234,0.0 
 03/09  17:30:00,521556.30748914208,333770.729510493,187785.5779786491,0.0,668549.0201179056,0.0 
 03/09  17:45:00,552754.3833621342,333770.729510493,218983.65385164124,0.0,670303.0633088192,0.0 
 03/09  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,653848.6312049949,0.0 
 03/09  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,607967.2453765813,0.0 
 03/09  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,615620.7634789925,0.0 
 03/09  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,623524.0970636993,0.0 
 03/09  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,631353.7516161489,0.0 
 03/09  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,588529.829151402,0.0 
 03/09  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,591991.9392312325,0.0 
 03/09  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,595613.6643050585,0.0 
 03/09  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,599059.0032967478,0.0 
 03/09  20:15:00,829468.674,489742.97399999995,339725.7,0.0,560309.027534094,0.0 
 03/09  20:30:00,829468.674,489742.97399999995,339725.7,0.0,563250.7367798536,0.0 
 03/09  20:45:00,829468.674,489742.97399999995,339725.7,0.0,566291.7769918976,0.0 
 03/09  21:00:00,829468.674,489742.97399999995,339725.7,0.0,569358.4392472814,0.0 
 03/09  21:15:00,829468.674,489742.97399999995,339725.7,0.0,568469.245892205,0.0 
 03/09  21:30:00,829468.674,489742.97399999995,339725.7,0.0,569882.9793723995,0.0 
 03/09  21:45:00,829468.674,489742.97399999995,339725.7,0.0,571295.1944860962,0.0 
 03/09  22:00:00,829468.674,489742.97399999995,339725.7,0.0,572689.6316146783,0.0 
 03/09  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,655187.0401217772,0.0 
 03/09  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,662200.162130903,0.0 
 03/09  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,668528.9850785513,0.0 
 03/09  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,674629.7708135515,0.0 
 03/09  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,854012.5870247453,0.0 
 03/09  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,866709.9535512895,0.0 
 03/09  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,877709.5662676093,0.0 
 03/09  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,888141.9061406511,0.0 
 03/10  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,962786.4063984735,0.0 
 03/10  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,973101.255902152,0.0 
 03/10  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,982673.6688829453,0.0 
 03/10  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,991962.3897858781,0.0 
 03/10  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1000747.3333335739,0.0 
 03/10  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1009425.3171137486,0.0 
 03/10  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1017801.034529228,0.0 
 03/10  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1025748.4149336112,0.0 
 03/10  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1032525.0700715052,0.0 
 03/10  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1038914.8059476516,0.0 
 03/10  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1044792.8096619942,0.0 
 03/10  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1050466.72268612,0.0 
 03/10  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1055708.7968766103,0.0 
 03/10  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1060847.8550747438,0.0 
 03/10  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1065808.7602487305,0.0 
 03/10  04:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1070530.4608060583,0.0 
 03/10  04:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1076796.8897178937,0.0 
 03/10  04:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1082899.0481599444,0.0 
 03/10  04:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1089046.4808795974,0.0 
 03/10  05:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1095256.1810216853,0.0 
 03/10  05:15:00,281779.4080924739,281779.4080924739,0.0,0.0,1104721.9382688213,0.0 
 03/10  05:30:00,281779.4080924739,281779.4080924739,0.0,0.0,1110661.0587969092,0.0 
 03/10  05:45:00,281779.4080924739,281779.4080924739,0.0,0.0,1116759.4959904454,0.0 
 03/10  06:00:00,281779.4080924739,281779.4080924739,0.0,0.0,1122962.0365468637,0.0 
 03/10  06:15:00,608306.608092474,281779.4080924739,326527.2,0.0,986184.986074918,0.0 
 03/10  06:30:00,608306.608092474,281779.4080924739,326527.2,0.0,982829.2907875583,0.0 
 03/10  06:45:00,608306.608092474,281779.4080924739,326527.2,0.0,981685.7688425204,0.0 
 03/10  07:00:00,314432.1280924739,281779.4080924739,32652.72,0.0,907272.1289480396,0.0 
 03/10  07:15:00,425014.020928512,385762.050928512,39251.97,0.0,648922.0070381942,0.0 
 03/10  07:30:00,425014.020928512,385762.050928512,39251.97,0.0,441917.4494334782,0.0 
 03/10  07:45:00,425014.020928512,385762.050928512,39251.97,0.0,260760.4490361087,0.0 
 03/10  08:00:00,425014.020928512,385762.050928512,39251.97,0.0,160279.15363056819,0.0 
 03/10  08:15:00,528994.9439999999,489742.97399999995,39251.97,0.0,39904.95410735932,0.0 
 03/10  08:30:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 03/10  08:45:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 03/10  09:00:00,528994.9439999999,489742.97399999995,39251.97,0.0,0.0,0.0 
 03/10  09:15:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 03/10  09:30:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 03/10  09:45:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 03/10  10:00:00,425014.020928512,385762.050928512,39251.97,0.0,0.0,0.0 
 03/10  10:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  10:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  10:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  11:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  11:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  11:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  11:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  12:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  12:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  12:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  12:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  13:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  13:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  13:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  13:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  14:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  14:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  14:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  14:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  15:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  15:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  15:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  15:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  16:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  16:15:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  16:30:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  16:45:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  17:00:00,312468.0130924739,281779.4080924739,30688.605,0.0,0.0,0.0 
 03/10  17:15:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 03/10  17:30:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 03/10  17:45:00,364459.334510493,333770.729510493,30688.605,0.0,0.0,0.0 
 03/10  18:00:00,640656.7795104929,333770.729510493,306886.05,0.0,0.0,0.0 
 03/10  18:15:00,712289.250928512,385762.050928512,326527.2,0.0,0.0,0.0 
 03/10  18:30:00,712289.250928512,385762.050928512,326527.2,0.0,0.0,0.0 
 03/10  18:45:00,712289.250928512,385762.050928512,326527.2,0.0,0.0,0.0 
 03/10  19:00:00,712289.250928512,385762.050928512,326527.2,0.0,98.52935137677906,0.0 
 03/10  19:15:00,777477.3525819811,437751.6525819809,339725.7,0.0,0.0,0.0 
 03/10  19:30:00,777477.3525819811,437751.6525819809,339725.7,0.0,0.0,0.0 
 03/10  19:45:00,777477.3525819811,437751.6525819809,339725.7,0.0,8310.215716673989,0.0 
 03/10  20:00:00,777477.3525819811,437751.6525819809,339725.7,0.0,28665.325965051718,0.0 
 03/10  20:15:00,829468.674,489742.97399999995,339725.7,0.0,5084.885843553416,0.0 
 03/10  20:30:00,829468.674,489742.97399999995,339725.7,0.0,18343.86190474877,0.0 
 03/10  20:45:00,829468.674,489742.97399999995,339725.7,0.0,30043.468247521378,0.0 
 03/10  21:00:00,829468.674,489742.97399999995,339725.7,0.0,41067.15359572401,0.0 
 03/10  21:15:00,829468.674,489742.97399999995,339725.7,0.0,52262.2882480996,0.0 
 03/10  21:30:00,829468.674,489742.97399999995,339725.7,0.0,63821.31278607363,0.0 
 03/10  21:45:00,829468.674,489742.97399999995,339725.7,0.0,75497.91901924936,0.0 
 03/10  22:00:00,829468.674,489742.97399999995,339725.7,0.0,86878.2110210249,0.0 
 03/10  22:15:00,696458.992581981,437751.6525819809,258707.34,0.0,130370.60732781574,0.0 
 03/10  22:30:00,696458.992581981,437751.6525819809,258707.34,0.0,140063.57868422514,0.0 
 03/10  22:45:00,696458.992581981,437751.6525819809,258707.34,0.0,149379.01963899978,0.0 
 03/10  23:00:00,696458.992581981,437751.6525819809,258707.34,0.0,158403.58653002475,0.0 
 03/10  23:15:00,395147.93951049298,333770.729510493,61377.21,0.0,241345.17619017216,0.0 
 03/10  23:30:00,395147.93951049298,333770.729510493,61377.21,0.0,251302.53775649053,0.0 
 03/10  23:45:00,395147.93951049298,333770.729510493,61377.21,0.0,260767.81352750454,0.0 
 03/10  24:00:00,395147.93951049298,333770.729510493,61377.21,0.0,269994.4254827149,0.0 
 03/11  00:15:00,281779.4080924739,281779.4080924739,0.0,0.0,312042.9934362066,0.0 
 03/11  00:30:00,281779.4080924739,281779.4080924739,0.0,0.0,319976.8067151451,0.0 
 03/11  00:45:00,281779.4080924739,281779.4080924739,0.0,0.0,328155.8055376701,0.0 
 03/11  01:00:00,281779.4080924739,281779.4080924739,0.0,0.0,336249.6585423195,0.0 
 03/11  01:15:00,281779.4080924739,281779.4080924739,0.0,0.0,340857.48031764,0.0 
 03/11  01:30:00,281779.4080924739,281779.4080924739,0.0,0.0,345934.5808788866,0.0 
 03/11  01:45:00,281779.4080924739,281779.4080924739,0.0,0.0,350549.90044949678,0.0 
 03/11  02:00:00,281779.4080924739,281779.4080924739,0.0,0.0,354880.44242741478,0.0 
 03/11  02:15:00,281779.4080924739,281779.4080924739,0.0,0.0,358847.8123337763,0.0 
 03/11  02:30:00,281779.4080924739,281779.4080924739,0.0,0.0,362384.1611312401,0.0 
 03/11  02:45:00,281779.4080924739,281779.4080924739,0.0,0.0,369897.9043779088,0.0 
 03/11  03:00:00,281779.4080924739,281779.4080924739,0.0,0.0,378356.6753595646,0.0 
 03/11  03:15:00,281779.4080924739,281779.4080924739,0.0,0.0,387435.320041451,0.0 
 03/11  03:30:00,281779.4080924739,281779.4080924739,0.0,0.0,396345.29857864367,0.0 
 03/11  03:45:00,281779.4080924739,281779.4080924739,0.0,0.0,404143.22250048266,0.0 
