Date_Time,t_in,t_out,temp_diff,power_heating,power_cooling,power_electricity,total_power
2020/02/08  02:00:00,17.86,-5.03,22.898175854452965,1.61,0.0,0.33,1.9400000000000002
2020/02/08  03:00:00,17.84,-5.38,23.212701434699945,1.66,0.0,0.33,1.99
2020/02/08  04:00:00,17.81,-5.73,23.54666288496629,1.71,0.0,0.33,2.04
2020/02/08  05:00:00,17.79,-5.84,23.633847988174047,1.74,0.0,0.33,2.07
2020/02/08  06:00:00,17.77,-5.74,23.515762751944457,1.77,0.0,0.33,2.1
2020/02/08  07:00:00,17.78,-5.64,23.42048474136059,1.59,0.0,0.73,2.3200000000000003
2020/02/08  08:00:00,17.79,-4.96,22.75189454602598,1.48,0.0,0.85,2.33
2020/02/08  09:00:00,17.83,-3.86,21.691125706335246,1.43,0.0,0.68,2.11
2020/02/08  10:00:00,18.04,-2.76,20.796984451384624,1.25,0.0,0.41,1.66
2020/02/08  11:00:00,18.22,-1.31,19.524390544019464,1.01,0.0,0.37,1.38
2020/02/08  12:00:00,18.35,0.33,18.02080756662403,0.76,0.0,0.37,1.13
2020/02/08  13:00:00,18.43,1.64,16.789408927971625,0.61,0.0,0.37,0.98
2020/02/08  14:00:00,18.5,2.74,15.763169650795469,0.49,0.0,0.37,0.86
2020/02/08  15:00:00,18.55,3.84,14.7113396245983,0.45,0.0,0.37,0.8200000000000001
2020/02/08  16:00:00,18.5,4.94,13.555284887279647,0.44,0.0,0.37,0.81
2020/02/08  17:00:00,18.44,4.41,14.033972464293221,0.47,0.0,0.65,1.12
2020/02/08  18:00:00,18.36,2.71,15.652236912403632,0.54,0.0,0.73,1.27
2020/02/08  19:00:00,18.31,1.01,17.298242554246837,0.64,0.0,0.77,1.4100000000000001
2020/02/08  20:00:00,18.27,0.07,18.200647881992644,0.71,0.0,0.8,1.51
2020/02/08  21:00:00,18.24,-0.33,18.568929630974083,0.75,0.0,0.81,1.56
2020/02/08  22:00:00,18.21,-0.73,18.94057583091229,0.8,0.0,0.81,1.61
2020/02/08  23:00:00,18.17,-1.43,19.5972718953313,0.92,0.0,0.7,1.62
2020/02/08  23:59:59,18.13,-2.38,20.508435925377547,1.14,0.0,0.42,1.5599999999999998
2020/02/09  01:00:00,18.08,-3.33,21.401119186849368,1.28,0.0,0.33,1.61
2020/02/09  02:00:00,18.03,-3.7,21.733084454683414,1.35,0.0,0.33,1.6800000000000002
2020/02/09  03:00:00,18.0,-3.64,21.638489425157363,1.39,0.0,0.33,1.72
2020/02/09  04:00:00,17.97,-3.6,21.565573743133665,1.42,0.0,0.33,1.75
2020/02/09  05:00:00,17.94,-3.95,21.887837079948852,1.47,0.0,0.33,1.8
2020/02/09  06:00:00,17.91,-4.61,22.52051223788531,1.54,0.0,0.33,1.87
2020/02/09  07:00:00,17.91,-5.25,23.159569400514986,1.41,0.0,0.73,2.1399999999999997
2020/02/09  08:00:00,17.92,-4.92,22.835235638152813,1.32,0.0,0.85,2.17
2020/02/09  09:00:00,17.94,-3.86,21.803060960456804,1.29,0.0,0.69,1.98
2020/02/09  10:00:00,18.08,-2.82,20.897714522442236,1.19,0.0,0.41,1.5999999999999999
2020/02/09  11:00:00,18.19,-1.82,20.003725645585853,1.06,0.0,0.37,1.4300000000000002
2020/02/09  12:00:00,18.27,-0.76,19.02623714547499,0.92,0.0,0.37,1.29
2020/02/09  13:00:00,18.32,0.28,18.03439870772605,0.82,0.0,0.37,1.19
2020/02/09  14:00:00,18.37,0.99,17.382536730808496,0.73,0.0,0.37,1.1
2020/02/09  15:00:00,18.4,1.43,16.96239885761183,0.69,0.0,0.37,1.06
2020/02/09  16:00:00,18.36,1.89,16.47020879865889,0.71,0.0,0.38,1.0899999999999999
2020/02/09  17:00:00,18.3,1.69,16.60779357961056,0.69,0.0,0.65,1.3399999999999999
2020/02/09  18:00:00,18.25,0.93,17.31469830998021,0.74,0.0,0.73,1.47
2020/02/09  19:00:00,18.21,0.19,18.018735358816624,0.79,0.0,0.77,1.56
2020/02/09  20:00:00,18.18,-0.22,18.399789701715413,0.82,0.0,0.8,1.62
2020/02/09  21:00:00,18.16,-0.42,18.579602604120108,0.83,0.0,0.81,1.6400000000000001
2020/02/09  22:00:00,18.15,-0.62,18.764397424254803,0.85,0.0,0.81,1.6600000000000001
2020/02/09  23:00:00,18.13,-0.82,18.944157915081924,0.93,0.0,0.7,1.63
2020/02/09  23:59:59,18.1,-0.96,19.055898534149964,1.1,0.0,0.42,1.52
2020/02/10  01:00:00,18.07,-1.12,19.183996029277363,1.18,0.0,0.33,1.51
2020/02/10  02:00:00,18.04,-1.2,19.242050758415445,1.21,0.0,0.33,1.54
2020/02/10  03:00:00,18.02,-1.2,19.221093847387536,1.24,0.0,0.33,1.57
2020/02/10  04:00:00,18.0,-1.2,19.202844210436904,1.26,0.0,0.33,1.59
2020/02/10  05:00:00,17.99,-1.26,19.244606031370076,1.28,0.0,0.33,1.61
2020/02/10  06:00:00,17.97,-1.36,19.32905053555227,1.31,0.0,0.33,1.6400000000000001
2020/02/10  07:00:00,17.98,-1.46,19.436008346689036,1.14,0.0,0.73,1.8699999999999999
2020/02/10  08:00:00,17.99,-1.56,19.55005063505559,1.07,0.0,0.85,1.92
2020/02/10  09:00:00,18.0,-1.66,19.658928612426507,1.07,0.0,0.8,1.87
2020/02/10  10:00:00,18.0,-1.76,19.760041370717207,1.18,0.0,0.57,1.75
2020/02/10  11:00:00,18.02,-1.8,19.815584318634567,1.26,0.0,0.37,1.63
2020/02/10  12:00:00,18.06,-1.8,19.857109560201078,1.2,0.0,0.37,1.5699999999999998
2020/02/10  13:00:00,18.1,-1.8,19.904608404720214,1.15,0.0,0.37,1.52
2020/02/10  14:00:00,18.12,-1.74,19.864240077206386,1.13,0.0,0.37,1.5
2020/02/10  15:00:00,18.11,-1.64,19.752529815747852,1.14,0.0,0.38,1.52
2020/02/10  16:00:00,18.09,-1.54,19.628140231256126,1.09,0.0,0.56,1.6500000000000001
2020/02/10  17:00:00,18.06,-1.56,19.62280537042073,1.06,0.0,0.68,1.7400000000000002
2020/02/10  18:00:00,18.05,-1.6,19.646414238371637,1.06,0.0,0.73,1.79
2020/02/10  19:00:00,18.04,-1.66,19.695128439226934,1.05,0.0,0.77,1.82
2020/02/10  20:00:00,18.03,-1.82,19.84745344160713,1.05,0.0,0.8,1.85
2020/02/10  21:00:00,18.02,-1.96,19.98291327249217,1.05,0.0,0.81,1.86
2020/02/10  22:00:00,18.02,-2.12,20.133635464367128,1.07,0.0,0.81,1.8800000000000001
2020/02/10  23:00:00,18.0,-2.2,20.201667675320678,1.14,0.0,0.7,1.8399999999999999
2020/02/10  23:59:59,17.98,-2.26,20.235171080875514,1.3,0.0,0.42,1.72
2020/02/11  01:00:00,17.95,-2.3,20.252332903570778,1.37,0.0,0.33,1.7000000000000002
2020/02/11  02:00:00,17.93,-2.3,20.232797553920214,1.4,0.0,0.33,1.73
2020/02/11  03:00:00,17.92,-2.24,20.159455161476394,1.42,0.0,0.33,1.75
2020/02/11  04:00:00,17.91,-2.2,20.105477846895663,1.43,0.0,0.33,1.76
2020/02/11  05:00:00,17.9,-2.08,19.979285591493017,1.43,0.0,0.33,1.76
2020/02/11  06:00:00,17.89,-1.94,19.829835489201816,1.44,0.0,0.33,1.77
2020/02/11  07:00:00,17.89,-1.78,19.66872197679522,1.43,0.0,0.36,1.79
2020/02/11  08:00:00,17.91,-1.53,19.431216995233225,1.17,0.0,0.85,2.02
2020/02/11  09:00:00,17.93,-1.28,19.20857704607238,1.14,0.0,0.8,1.94
2020/02/11  10:00:00,17.93,-1.03,18.953602937478788,1.24,0.0,0.58,1.8199999999999998
2020/02/11  11:00:00,17.94,-0.78,18.726190570495866,1.3,0.0,0.38,1.6800000000000002
2020/02/11  12:00:00,17.97,-0.58,18.552838804287724,1.25,0.0,0.37,1.62
2020/02/11  13:00:00,17.98,-0.38,18.36465125177734,1.24,0.0,0.37,1.6099999999999999
2020/02/11  14:00:00,17.99,-0.24,18.23138072208942,1.23,0.0,0.37,1.6
2020/02/11  15:00:00,17.99,-0.08,18.07679834896327,1.19,0.0,0.4,1.5899999999999999
2020/02/11  16:00:00,17.99,0.06,17.930348249970923,1.13,0.0,0.56,1.69
2020/02/11  17:00:00,17.98,0.1,17.882085778971398,1.08,0.0,0.68,1.7600000000000002
2020/02/11  18:00:00,17.98,0.1,17.877556558837593,1.06,0.0,0.73,1.79
2020/02/11  19:00:00,17.98,0.1,17.88027188901552,1.03,0.0,0.77,1.8
2020/02/11  20:00:00,17.99,0.04,17.943794598340247,1.01,0.0,0.8,1.81
2020/02/11  21:00:00,17.99,-0.06,18.04846654460279,1.0,0.0,0.81,1.81
2020/02/11  22:00:00,17.99,-0.16,18.151501279786196,1.0,0.0,0.81,1.81
2020/02/11  23:00:00,17.99,-0.26,18.246165112755108,1.06,0.0,0.7,1.76
2020/02/11  23:59:59,17.97,-0.3,18.27216428803164,1.2,0.0,0.42,1.6199999999999999
2020/02/12  01:00:00,17.96,-0.36,18.313484254343127,1.27,0.0,0.33,1.6
2020/02/12  02:00:00,17.94,-0.46,18.398301485833294,1.29,0.0,0.33,1.62
2020/02/12  03:00:00,17.93,-0.5,18.426933360619753,1.31,0.0,0.33,1.6400000000000001
2020/02/12  04:00:00,17.92,-0.56,18.474135621833476,1.33,0.0,0.33,1.6600000000000001
2020/02/12  05:00:00,17.91,-0.66,18.565473224505027,1.35,0.0,0.33,1.6800000000000002
2020/02/12  06:00:00,17.9,-0.76,18.658234265697217,1.36,0.0,0.33,1.6900000000000002
2020/02/12  07:00:00,17.9,-0.86,18.7559939110412,1.36,0.0,0.36,1.7200000000000002
2020/02/12  08:00:00,17.92,-0.9,18.81882289189404,1.13,0.0,0.85,1.98
2020/02/12  09:00:00,17.94,-0.96,18.895757994305868,1.11,0.0,0.8,1.9100000000000001
2020/02/12  10:00:00,17.95,-1.0,18.946721854318458,1.21,0.0,0.57,1.7799999999999998
2020/02/12  11:00:00,17.96,-1.0,18.95708049127899,1.28,0.0,0.38,1.6600000000000001
2020/02/12  12:00:00,17.98,-1.0,18.975223817279723,1.27,0.0,0.37,1.6400000000000001
2020/02/12  13:00:00,17.99,-1.0,18.994356556192443,1.24,0.0,0.37,1.6099999999999999
2020/02/12  14:00:00,18.01,-0.88,18.890041017747105,1.22,0.0,0.37,1.5899999999999999
2020/02/12  15:00:00,18.01,-0.74,18.74806277643202,1.21,0.0,0.4,1.6099999999999999
2020/02/12  16:00:00,18.0,-0.58,18.582866931262963,1.15,0.0,0.55,1.7
2020/02/12  17:00:00,17.99,-0.56,18.54829331439599,1.11,0.0,0.67,1.7800000000000002
2020/02/12  18:00:00,17.98,-0.72,18.69791397925428,1.09,0.0,0.73,1.82
2020/02/12  19:00:00,17.98,-0.86,18.83882316555926,1.08,0.0,0.77,1.85
2020/02/12  20:00:00,17.98,-1.13,19.116028125105753,1.07,0.0,0.8,1.87
2020/02/12  21:00:00,17.98,-1.48,19.45917348301356,1.07,0.0,0.81,1.8800000000000001
2020/02/12  22:00:00,17.98,-1.83,19.81655630584894,1.09,0.0,0.81,1.9000000000000001
2020/02/12  23:00:00,17.97,-2.0,19.97365210375872,1.16,0.0,0.7,1.8599999999999999
2020/02/12  23:59:59,17.95,-2.06,20.012105142592993,1.31,0.0,0.42,1.73
2020/02/13  01:00:00,17.93,-2.1,20.033243570082494,1.38,0.0,0.33,1.71
2020/02/13  02:00:00,17.92,-2.27,20.191055459768865,1.41,0.0,0.33,1.74
2020/02/13  03:00:00,17.9,-2.52,20.416550506485464,1.45,0.0,0.33,1.78
2020/02/13  04:00:00,17.88,-2.78,20.65942209934969,1.48,0.0,0.33,1.81
2020/02/13  05:00:00,17.87,-3.31,21.176038249559333,1.53,0.0,0.33,1.86
2020/02/13  06:00:00,17.85,-4.07,21.915698139870234,1.6,0.0,0.33,1.9300000000000002
2020/02/13  07:00:00,17.85,-4.81,22.6592091582554,1.47,0.0,0.73,2.2
2020/02/13  08:00:00,17.86,-4.92,22.786213732740645,1.4,0.0,0.85,2.25
2020/02/13  09:00:00,17.88,-4.62,22.508850800754292,1.45,0.0,0.6,2.05
2020/02/13  10:00:00,18.01,-4.33,22.333205574339296,1.36,0.0,0.41,1.77
2020/02/13  11:00:00,18.24,-3.62,21.855652140231022,1.09,0.0,0.37,1.46
2020/02/13  12:00:00,18.4,-2.62,21.011750355573838,0.86,0.0,0.37,1.23
2020/02/13  13:00:00,18.48,-1.62,20.099582104089873,0.71,0.0,0.37,1.08
2020/02/13  14:00:00,18.57,-0.91,19.47698751964485,0.6,0.0,0.37,0.97
2020/02/13  15:00:00,18.6,-0.35,18.952271310744575,0.55,0.0,0.37,0.92
2020/02/13  16:00:00,18.57,0.19,18.374846209173427,0.58,0.0,0.37,0.95
2020/02/13  17:00:00,18.47,-0.12,18.59889560053926,0.63,0.0,0.54,1.17
2020/02/13  18:00:00,18.39,-1.08,19.47629081474901,0.68,0.0,0.73,1.4100000000000001
2020/02/13  19:00:00,18.33,-2.02,20.355390265628284,0.77,0.0,0.77,1.54
2020/02/13  20:00:00,18.28,-2.81,21.08672655002313,0.85,0.0,0.8,1.65
2020/02/13  21:00:00,18.23,-3.45,21.68362130148022,0.91,0.0,0.81,1.7200000000000002
2020/02/13  22:00:00,18.19,-4.11,22.30172849091903,0.99,0.0,0.81,1.8
2020/02/13  23:00:00,18.15,-4.46,22.609725795772906,1.1,0.0,0.7,1.8
2020/02/13  23:59:59,18.1,-4.5,22.604644453080976,1.28,0.0,0.42,1.7
2020/02/14  01:00:00,18.06,-4.56,22.62086967414628,1.37,0.0,0.33,1.7000000000000002
2020/02/14  02:00:00,18.03,-4.13,22.164158452699102,1.38,0.0,0.33,1.71
2020/02/14  03:00:00,18.01,-3.39,21.399646258996885,1.36,0.0,0.33,1.6900000000000002
2020/02/14  04:00:00,17.99,-2.63,20.62467737788797,1.34,0.0,0.33,1.6700000000000002
2020/02/14  05:00:00,17.98,-2.3,20.276788818510656,1.34,0.0,0.33,1.6700000000000002
2020/02/14  06:00:00,17.96,-2.3,20.262499950818643,1.36,0.0,0.33,1.6900000000000002
2020/02/14  07:00:00,17.96,-2.3,20.264790803544052,1.21,0.0,0.73,1.94
2020/02/14  08:00:00,17.98,-2.18,20.166671995052216,1.11,0.0,0.85,1.96
2020/02/14  09:00:00,18.0,-2.04,20.0418661724421,1.1,0.0,0.77,1.87
2020/02/14  10:00:00,18.0,-1.88,19.886272244954704,1.19,0.0,0.55,1.74
2020/02/14  11:00:00,18.01,-1.62,19.633663913510503,1.25,0.0,0.37,1.62
2020/02/14  12:00:00,18.02,-1.38,19.40670627093797,1.22,0.0,0.37,1.5899999999999999
2020/02/14  13:00:00,18.04,-1.12,19.164932408341382,1.19,0.0,0.37,1.56
2020/02/14  14:00:00,18.05,-0.83,18.875134589977563,1.17,0.0,0.37,1.54
2020/02/14  15:00:00,18.05,-0.58,18.631301281551675,1.16,0.0,0.39,1.5499999999999998
2020/02/14  16:00:00,18.04,-0.33,18.363708581799436,1.09,0.0,0.54,1.6300000000000001
2020/02/14  17:00:00,18.03,0.03,17.99568437846512,1.03,0.0,0.67,1.7000000000000002
2020/02/14  18:00:00,18.02,0.49,17.531200391740033,0.98,0.0,0.73,1.71
2020/02/14  19:00:00,18.03,0.93,17.092384480142783,0.93,0.0,0.77,1.7000000000000002
2020/02/14  20:00:00,18.03,1.33,16.698418651476963,0.89,0.0,0.8,1.69
2020/02/14  21:00:00,18.04,1.79,16.24768604459118,0.85,0.0,0.81,1.6600000000000001
2020/02/14  22:00:00,18.05,2.23,15.814388405597487,0.82,0.0,0.81,1.63
2020/02/14  23:00:00,18.05,2.75,15.2993999365799,0.84,0.0,0.7,1.54
2020/02/14  23:59:59,18.04,2.83,15.212989894362629,0.98,0.0,0.42,1.4
2020/02/15  01:00:00,18.02,2.58,15.439020993286713,1.05,0.0,0.33,1.3800000000000001
2020/02/15  02:00:00,18.01,2.44,15.567978922076065,1.07,0.0,0.33,1.4000000000000001
2020/02/15  03:00:00,18.0,2.4,15.59994763614578,1.09,0.0,0.33,1.4200000000000002
2020/02/15  04:00:00,17.99,2.34,15.650537224194265,1.1,0.0,0.33,1.4300000000000002
2020/02/15  05:00:00,17.99,2.3,15.685936394139823,1.11,0.0,0.33,1.4400000000000002
2020/02/15  06:00:00,17.98,2.24,15.738857431421216,1.12,0.0,0.33,1.4500000000000002
2020/02/15  07:00:00,18.0,2.2,15.797325679021402,0.94,0.0,0.73,1.67
2020/02/15  08:00:00,18.02,2.14,15.87943120386795,0.85,0.0,0.85,1.7
2020/02/15  09:00:00,18.04,2.1,15.938686023169657,0.87,0.0,0.75,1.62
2020/02/15  10:00:00,18.05,2.04,16.008088371149505,0.96,0.0,0.51,1.47
2020/02/15  11:00:00,18.08,2.23,15.843773597526333,0.99,0.0,0.37,1.3599999999999999
2020/02/15  12:00:00,18.13,2.63,15.499142145241375,0.91,0.0,0.37,1.28
2020/02/15  13:00:00,18.19,3.03,15.160407023169677,0.82,0.0,0.37,1.19
2020/02/15  14:00:00,18.24,3.2,15.035389408168378,0.77,0.0,0.37,1.1400000000000001
2020/02/15  15:00:00,18.25,3.2,15.046215514616726,0.76,0.0,0.37,1.13
2020/02/15  16:00:00,18.23,3.2,15.025585418159913,0.79,0.0,0.39,1.1800000000000002
2020/02/15  17:00:00,18.19,3.08,15.110150270713897,0.74,0.0,0.61,1.35
2020/02/15  18:00:00,18.17,2.83,15.342212566496027,0.72,0.0,0.73,1.45
2020/02/15  19:00:00,18.15,2.58,15.568768876836879,0.72,0.0,0.77,1.49
2020/02/15  20:00:00,18.14,2.15,15.989775988197708,0.74,0.0,0.8,1.54
2020/02/15  21:00:00,18.13,1.55,16.57737349819773,0.77,0.0,0.81,1.58
2020/02/15  22:00:00,18.12,0.95,17.165249498298113,0.81,0.0,0.81,1.62
2020/02/15  23:00:00,18.1,0.64,17.45575659952074,0.89,0.0,0.7,1.5899999999999999
2020/02/15  23:59:59,18.07,0.54,17.528816565034198,1.05,0.0,0.42,1.47
2020/02/16  01:00:00,18.04,0.44,17.601232169637324,1.13,0.0,0.33,1.46
2020/02/16  02:00:00,18.02,0.11,17.909971894908594,1.17,0.0,0.33,1.5
2020/02/16  03:00:00,18.0,-0.45,18.445544045791785,1.23,0.0,0.33,1.56
2020/02/16  04:00:00,17.97,-0.99,18.965546681106158,1.28,0.0,0.33,1.61
2020/02/16  05:00:00,17.95,-1.43,19.387053836177415,1.32,0.0,0.33,1.6500000000000001
2020/02/16  06:00:00,17.93,-1.83,19.76808287997422,1.37,0.0,0.33,1.7000000000000002
2020/02/16  07:00:00,17.94,-2.23,20.171516878644315,1.22,0.0,0.73,1.95
2020/02/16  08:00:00,17.95,-1.93,19.885441721065092,1.13,0.0,0.85,1.98
2020/02/16  09:00:00,17.97,-1.19,19.156899980422512,1.18,0.0,0.58,1.7599999999999998
2020/02/16  10:00:00,17.99,-0.43,18.42442956419687,1.19,0.0,0.41,1.5999999999999999
2020/02/16  11:00:00,18.05,0.13,17.913407179813383,1.12,0.0,0.37,1.4900000000000002
2020/02/16  12:00:00,18.11,0.48,17.635754145204103,1.02,0.0,0.37,1.3900000000000001
2020/02/16  13:00:00,18.16,0.83,17.331518825468002,0.95,0.0,0.37,1.3199999999999998
2020/02/16  14:00:00,18.2,1.29,16.911781267418366,0.88,0.0,0.37,1.25
2020/02/16  15:00:00,18.21,1.73,16.48055692211715,0.86,0.0,0.37,1.23
2020/02/16  16:00:00,18.19,2.19,16.00069617740517,0.86,0.0,0.39,1.25
2020/02/16  17:00:00,18.16,2.46,15.700139968294044,0.79,0.0,0.61,1.4
2020/02/16  18:00:00,18.13,2.5,15.631837684756842,0.76,0.0,0.73,1.49
2020/02/16  19:00:00,18.12,2.56,15.557996891902043,0.76,0.0,0.77,1.53
2020/02/16  20:00:00,18.12,2.54,15.577275861788905,0.73,0.0,0.8,1.53
2020/02/16  21:00:00,18.13,2.38,15.742538712625755,0.71,0.0,0.81,1.52
2020/02/16  22:00:00,18.12,2.24,15.879333117392004,0.73,0.0,0.81,1.54
2020/02/16  23:00:00,18.11,2.02,16.087447987192636,0.79,0.0,0.7,1.49
2020/02/16  23:59:59,18.09,1.73,16.36607702987217,0.95,0.0,0.42,1.3699999999999999
2020/02/17  01:00:00,18.06,1.43,16.634999333986855,1.04,0.0,0.33,1.37
2020/02/17  02:00:00,18.03,1.36,16.67310477917179,1.08,0.0,0.33,1.4100000000000001
2020/02/17  03:00:00,18.01,1.52,16.492876047925964,1.11,0.0,0.33,1.4400000000000002
2020/02/17  04:00:00,17.99,1.66,16.336321202232554,1.12,0.0,0.33,1.4500000000000002
2020/02/17  05:00:00,17.98,1.29,16.69138936903501,1.15,0.0,0.33,1.48
2020/02/17  06:00:00,17.97,0.65,17.320766780185505,1.2,0.0,0.33,1.53
2020/02/17  07:00:00,17.98,-0.01,17.98600553498866,1.06,0.0,0.73,1.79
2020/02/17  08:00:00,17.99,0.23,17.767782339778385,0.98,0.0,0.82,1.7999999999999998
2020/02/17  09:00:00,18.04,1.18,16.860538328348845,0.99,0.0,0.52,1.51
2020/02/17  10:00:00,18.27,2.12,16.145970410554494,0.77,0.0,0.41,1.18
2020/02/17  11:00:00,18.45,2.73,15.719188297057206,0.58,0.0,0.37,0.95
2020/02/17  12:00:00,18.61,3.19,15.415174165694388,0.4,0.0,0.37,0.77
2020/02/17  13:00:00,18.77,3.63,15.132840443957683,0.35,0.0,0.37,0.72
2020/02/17  14:00:00,18.93,3.86,15.070897467756682,0.32,0.0,0.37,0.69
2020/02/17  15:00:00,19.02,4.02,14.999233021018721,0.31,0.0,0.37,0.6799999999999999
2020/02/17  16:00:00,18.98,4.16,14.819178372576202,0.32,0.0,0.37,0.69
2020/02/17  17:00:00,18.85,3.56,15.289696340422598,0.36,0.0,0.48,0.84
2020/02/17  18:00:00,18.78,2.52,16.258479640200022,0.4,0.0,0.73,1.13
2020/02/17  19:00:00,18.67,1.46,17.207760282201527,0.43,0.0,0.77,1.2
2020/02/17  20:00:00,18.56,0.53,18.025125343433288,0.46,0.0,0.8,1.26
2020/02/17  21:00:00,18.47,-0.27,18.739508824292567,0.5,0.0,0.81,1.31
2020/02/17  22:00:00,18.42,-1.07,19.487547649029384,0.59,0.0,0.81,1.4
2020/02/17  23:00:00,18.37,-1.87,20.23473893835816,0.73,0.0,0.7,1.43
2020/02/17  23:59:59,18.31,-2.61,20.916299259108925,0.96,0.0,0.42,1.38
2020/02/18  01:00:00,18.25,-3.37,21.61470132140924,1.1,0.0,0.33,1.4300000000000002
2020/02/18  02:00:00,18.2,-3.64,21.837585308445895,1.17,0.0,0.33,1.5
2020/02/18  03:00:00,18.15,-3.48,21.635709525009187,1.2,0.0,0.33,1.53
2020/02/18  04:00:00,18.12,-3.34,21.456794105939153,1.23,0.0,0.33,1.56
2020/02/18  05:00:00,18.08,-3.18,21.266821307278867,1.25,0.0,0.33,1.58
2020/02/18  06:00:00,18.06,-2.93,20.98224054083579,1.27,0.0,0.33,1.6
2020/02/18  07:00:00,18.04,-2.68,20.723555179019833,1.26,0.0,0.36,1.62
2020/02/18  08:00:00,18.05,-2.37,20.415289634859526,1.03,0.0,0.84,1.87
2020/02/18  09:00:00,18.05,-1.97,20.021312777716368,1.03,0.0,0.74,1.77
2020/02/18  10:00:00,18.05,-1.57,19.6207592087409,1.12,0.0,0.5,1.62
2020/02/18  11:00:00,18.06,-1.23,19.283170003228594,1.16,0.0,0.37,1.5299999999999998
2020/02/18  12:00:00,18.07,-0.87,18.93867283239759,1.13,0.0,0.37,1.5
2020/02/18  13:00:00,18.09,-0.53,18.61481580565519,1.09,0.0,0.37,1.46
2020/02/18  14:00:00,18.12,-0.34,18.458686126728338,1.04,0.0,0.37,1.4100000000000001
2020/02/18  15:00:00,18.14,-0.3,18.435150115550346,1.02,0.0,0.37,1.3900000000000001
2020/02/18  16:00:00,18.13,-0.24,18.368902068107197,1.03,0.0,0.37,1.4
2020/02/18  17:00:00,18.1,-0.49,18.590232287879243,1.0,0.0,0.56,1.56
2020/02/18  18:00:00,18.07,-0.93,19.002939408628812,0.97,0.0,0.73,1.7
2020/02/18  19:00:00,18.05,-1.39,19.44373507801397,0.99,0.0,0.77,1.76
2020/02/18  20:00:00,18.04,-1.78,19.81434997135332,1.0,0.0,0.8,1.8
2020/02/18  21:00:00,18.03,-2.13,20.161278014459842,1.02,0.0,0.81,1.83
2020/02/18  22:00:00,18.02,-2.48,20.490192870255804,1.05,0.0,0.81,1.86
2020/02/18  23:00:00,17.99,-2.54,20.53639518630629,1.12,0.0,0.7,1.82
2020/02/18  23:59:59,17.96,-2.44,20.40598067620423,1.28,0.0,0.42,1.7
2020/02/19  01:00:00,17.93,-2.34,20.275475382586862,1.36,0.0,0.33,1.6900000000000002
2020/02/19  02:00:00,17.91,-2.12,20.035022887791857,1.38,0.0,0.33,1.71
2020/02/19  03:00:00,17.89,-1.88,19.775549578141757,1.39,0.0,0.33,1.72
2020/02/19  04:00:00,17.88,-1.62,19.50385862967818,1.39,0.0,0.33,1.72
2020/02/19  05:00:00,17.87,-0.92,18.787245397227245,1.37,0.0,0.33,1.7000000000000002
2020/02/19  06:00:00,17.87,0.08,17.78449731394776,1.33,0.0,0.33,1.6600000000000001
2020/02/19  07:00:00,17.88,1.08,16.791846537318456,1.26,0.0,0.36,1.62
2020/02/19  08:00:00,17.91,1.91,16.00015546691516,0.98,0.0,0.82,1.7999999999999998
2020/02/19  09:00:00,17.95,2.55,15.404319636076888,0.99,0.0,0.55,1.54
2020/02/19  10:00:00,18.1,3.21,14.887429296154556,0.87,0.0,0.41,1.28
2020/02/19  11:00:00,18.25,3.97,14.282794384579473,0.71,0.0,0.37,1.08
2020/02/19  12:00:00,18.38,4.83,13.558707037435614,0.53,0.0,0.37,0.9
2020/02/19  13:00:00,18.49,5.67,12.819602769544165,0.38,0.0,0.37,0.75
2020/02/19  14:00:00,18.61,5.65,12.955027731418332,0.34,0.0,0.37,0.71
2020/02/19  15:00:00,18.65,5.11,13.540269418483511,0.34,0.0,0.37,0.71
2020/02/19  16:00:00,18.6,4.55,14.05342983102998,0.37,0.0,0.37,0.74
2020/02/19  17:00:00,18.51,3.72,14.79577765705111,0.44,0.0,0.47,0.9099999999999999
2020/02/19  18:00:00,18.44,2.66,15.780796252589406,0.46,0.0,0.73,1.19
2020/02/19  19:00:00,18.38,1.62,16.768215628551204,0.53,0.0,0.77,1.3
2020/02/19  20:00:00,18.35,1.03,17.320328823105957,0.58,0.0,0.8,1.38
2020/02/19  21:00:00,18.31,0.78,17.530422882352816,0.61,0.0,0.81,1.42
2020/02/19  22:00:00,18.29,0.53,17.761633935219955,0.65,0.0,0.81,1.46
2020/02/19  23:00:00,18.25,-0.12,18.37794886886031,0.76,0.0,0.7,1.46
2020/02/19  23:59:59,18.21,-0.97,19.17395354723783,0.97,0.0,0.42,1.39
2020/02/20  01:00:00,18.16,-1.83,19.9837550634397,1.1,0.0,0.33,1.4300000000000002
2020/02/20  02:00:00,18.11,-2.78,20.89470928758294,1.2,0.0,0.33,1.53
2020/02/20  03:00:00,18.07,-3.73,21.790795216696313,1.3,0.0,0.33,1.6300000000000001
2020/02/20  04:00:00,18.02,-4.68,22.706094704225325,1.39,0.0,0.33,1.72
2020/02/20  05:00:00,17.98,-5.1,23.084861629246685,1.46,0.0,0.33,1.79
2020/02/20  06:00:00,17.95,-5.1,23.05270620943234,1.5,0.0,0.33,1.83
2020/02/20  07:00:00,17.95,-5.1,23.04635339594291,1.34,0.0,0.73,2.0700000000000003
2020/02/20  08:00:00,17.95,-4.63,22.58557147351699,1.25,0.0,0.84,2.09
